event_id,target_login_fraud_flag,fraud_scenario,split_name,ml_score,ml_predicted_flag
E00149021,0,suspicious_downstream_misuse_after_successful_access,train,0.06973136,0
E00001664,0,relinquished_account_access_and_operation,train,0.09353319,0
E00153132,0,normal_returning_login_and_normal_usage,train,0.065346636,0
E00031705,0,normal_returning_login_and_normal_usage,train,0.10164131,0
E00136365,0,legitimate_travel_or_device_change_login,train,0.004859709,0
E00003158,0,social_engineering_or_malicious_approval,train,0.9493344,1
E00085320,0,legitimate_travel_or_device_change_login,train,0.0032730415,0
E00013692,0,normal_returning_login_and_normal_usage,train,0.09323781,0
E00122781,0,legitimate_first_time_or_infrequent_service_usage,train,0.084402375,0
E00008869,0,normal_returning_login_and_normal_usage,train,0.11662838,0
E00007205,0,relinquished_account_access_and_operation,train,0.22279297,0
E00077513,0,normal_returning_login_and_normal_usage,train,0.12864086,0
E00087496,0,normal_returning_login_and_normal_usage,train,0.117232,0
E00013362,0,legitimate_travel_or_device_change_login,train,0.004519269,0
E00024824,0,normal_returning_login_and_normal_usage,train,0.21239328,0
E00116409,1,remote_control_or_device_compromise_access,train,0.99724376,1
E00094204,0,legitimate_travel_or_device_change_login,train,0.0054244036,0
E00150127,0,normal_returning_login_and_normal_usage,train,0.0651728,0
E00114562,0,normal_returning_login_and_normal_usage,train,0.18184666,0
E00068043,0,legitimate_first_time_or_infrequent_service_usage,train,0.080262534,0
E00092708,0,normal_returning_login_and_normal_usage,train,0.0649113,0
E00022199,0,legitimate_travel_or_device_change_login,train,0.005843763,0
E00151021,1,remote_control_or_device_compromise_access,train,0.99441457,1
E00144301,0,normal_returning_login_and_normal_usage,train,0.099492,0
E00097451,1,social_engineering_or_malicious_approval,train,0.9137147,1
E00141409,1,relinquished_account_access_and_operation,train,0.603559,1
E00139071,0,normal_returning_login_and_normal_usage,train,0.06729088,0
E00147106,0,normal_returning_login_and_normal_usage,train,0.09094015,0
E00154714,0,normal_returning_login_and_normal_usage,train,0.07084583,0
E00066057,0,normal_returning_login_and_normal_usage,train,0.022297015,0
E00137713,0,normal_returning_login_and_normal_usage,train,0.042208284,0
E00018800,0,normal_returning_login_and_normal_usage,train,0.100220844,0
E00038042,0,normal_returning_login_and_normal_usage,train,0.055652276,0
E00053042,0,normal_returning_login_and_normal_usage,train,0.1727465,0
E00028205,0,normal_returning_login_and_normal_usage,train,0.12368842,0
E00152174,0,normal_returning_login_and_normal_usage,train,0.20677099,0
E00043390,0,legitimate_first_time_or_infrequent_service_usage,train,0.06572269,0
E00023502,0,normal_returning_login_and_normal_usage,train,0.092342414,0
E00075172,0,normal_returning_login_and_normal_usage,train,0.10296143,0
E00122018,0,normal_returning_login_and_normal_usage,train,0.11651245,0
E00002643,0,normal_returning_login_and_normal_usage,train,0.09401757,0
E00121144,0,normal_returning_login_and_normal_usage,train,0.09128378,0
E00121678,0,normal_returning_login_and_normal_usage,train,0.12343574,0
E00104583,1,relinquished_account_access_and_operation,train,0.13492149,0
E00034441,0,normal_returning_login_and_normal_usage,train,0.11053714,0
E00011645,0,legitimate_first_time_or_infrequent_service_usage,train,0.13594848,0
E00103063,0,social_engineering_or_malicious_approval,train,0.9385387,1
E00120111,0,normal_returning_login_and_normal_usage,train,0.053888943,0
E00120166,0,normal_returning_login_and_normal_usage,train,0.06907316,0
E00089667,0,legitimate_travel_or_device_change_login,train,0.004528116,0
E00067097,0,normal_returning_login_and_normal_usage,train,0.057296887,0
E00034124,1,relinquished_account_access_and_operation,train,0.15558514,0
E00098316,0,normal_returning_login_and_normal_usage,train,0.18654062,0
E00032512,0,normal_returning_login_and_normal_usage,train,0.2386073,0
E00025136,0,legitimate_travel_or_device_change_login,train,0.0055127707,0
E00128215,0,normal_returning_login_and_normal_usage,train,0.10773622,0
E00105184,0,normal_returning_login_and_normal_usage,train,0.079642676,0
E00030200,0,normal_returning_login_and_normal_usage,train,0.13688435,0
E00074783,0,normal_returning_login_and_normal_usage,train,0.09022941,0
E00104771,0,normal_returning_login_and_normal_usage,train,0.12031193,0
E00081108,0,relinquished_account_access_and_operation,train,0.13122354,0
E00108223,0,normal_returning_login_and_normal_usage,train,0.025894955,0
E00060067,0,normal_returning_login_and_normal_usage,train,0.127834,0
E00051335,0,normal_returning_login_and_normal_usage,train,0.12635618,0
E00083842,0,normal_returning_login_and_normal_usage,train,0.08846904,0
E00079369,0,legitimate_first_time_or_infrequent_service_usage,train,0.059916046,0
E00086067,0,normal_returning_login_and_normal_usage,train,0.12201559,0
E00128878,0,normal_returning_login_and_normal_usage,train,0.12385295,0
E00079202,0,normal_returning_login_and_normal_usage,train,0.11224991,0
E00100006,0,normal_returning_login_and_normal_usage,train,0.071688846,0
E00114109,0,normal_returning_login_and_normal_usage,train,0.11453025,0
E00017341,0,normal_returning_login_and_normal_usage,train,0.24169068,0
E00072614,0,normal_returning_login_and_normal_usage,train,0.1327193,0
E00105198,0,legitimate_first_time_or_infrequent_service_usage,train,0.08675553,0
E00066184,0,normal_returning_login_and_normal_usage,train,0.13059783,0
E00128285,0,normal_returning_login_and_normal_usage,train,0.1796779,0
E00146171,0,normal_returning_login_and_normal_usage,train,0.057835564,0
E00145148,0,normal_returning_login_and_normal_usage,train,0.21957472,0
E00075988,0,normal_returning_login_and_normal_usage,train,0.14507073,0
E00036464,0,normal_returning_login_and_normal_usage,train,0.333267,0
E00020661,0,normal_returning_login_and_normal_usage,train,0.1941751,0
E00135114,0,normal_returning_login_and_normal_usage,train,0.2028945,0
E00122921,1,social_engineering_or_malicious_approval,train,0.95140797,1
E00016312,1,remote_control_or_device_compromise_access,train,0.9961379,1
E00015405,0,normal_returning_login_and_normal_usage,train,0.10060347,0
E00050676,0,normal_returning_login_and_normal_usage,train,0.1519246,0
E00019207,0,normal_returning_login_and_normal_usage,train,0.083379306,0
E00073233,0,normal_returning_login_and_normal_usage,train,0.0938877,0
E00099883,0,legitimate_travel_or_device_change_login,train,0.0038600052,0
E00062435,0,normal_returning_login_and_normal_usage,train,0.21005455,0
E00119224,0,legitimate_travel_or_device_change_login,train,0.0040249433,0
E00134274,0,normal_returning_login_and_normal_usage,train,0.13009204,0
E00027383,0,normal_returning_login_and_normal_usage,train,0.1540548,0
E00011227,0,normal_returning_login_and_normal_usage,train,0.10641194,0
E00033975,0,legitimate_travel_or_device_change_login,train,0.00519546,0
E00146270,0,normal_returning_login_and_normal_usage,train,0.0552419,0
E00086385,0,normal_returning_login_and_normal_usage,train,0.07014813,0
E00003762,0,normal_returning_login_and_normal_usage,train,0.10904577,0
E00071760,0,normal_returning_login_and_normal_usage,train,0.038454615,0
E00126471,0,normal_returning_login_and_normal_usage,train,0.0479319,0
E00065520,1,remote_control_or_device_compromise_access,train,0.9965744,1
E00078140,0,normal_returning_login_and_normal_usage,train,0.09329155,0
E00022685,0,legitimate_first_time_or_infrequent_service_usage,train,0.09030258,0
E00101120,0,normal_returning_login_and_normal_usage,train,0.11176863,0
E00111144,0,normal_returning_login_and_normal_usage,train,0.10572435,0
E00133998,0,normal_returning_login_and_normal_usage,train,0.0846034,0
E00136915,0,normal_returning_login_and_normal_usage,train,0.42908585,0
E00071956,0,relinquished_account_access_and_operation,train,0.076265395,0
E00011260,0,normal_returning_login_and_normal_usage,train,0.11526083,0
E00116399,0,normal_returning_login_and_normal_usage,train,0.06584046,0
E00074120,0,legitimate_travel_or_device_change_login,train,0.0018876457,0
E00115005,0,normal_returning_login_and_normal_usage,train,0.15560566,0
E00126067,0,legitimate_first_time_or_infrequent_service_usage,train,0.21337618,0
E00059694,0,normal_returning_login_and_normal_usage,train,0.22590977,0
E00150083,0,social_engineering_or_malicious_approval,train,0.93698317,1
E00114659,0,normal_returning_login_and_normal_usage,train,0.021198353,0
E00077124,0,normal_returning_login_and_normal_usage,train,0.11936191,0
E00061923,0,legitimate_travel_or_device_change_login,train,0.005480379,0
E00057525,0,normal_returning_login_and_normal_usage,train,0.0626547,0
E00012059,0,normal_returning_login_and_normal_usage,train,0.03671611,0
E00136015,0,normal_returning_login_and_normal_usage,train,0.10287759,0
E00026281,0,normal_returning_login_and_normal_usage,train,0.12762882,0
E00102148,0,suspicious_downstream_misuse_after_successful_access,train,0.122851685,0
E00012885,0,normal_returning_login_and_normal_usage,train,0.034346826,0
E00060977,0,normal_returning_login_and_normal_usage,train,0.08299123,0
E00099549,0,normal_returning_login_and_normal_usage,train,0.12175059,0
E00020507,0,normal_returning_login_and_normal_usage,train,0.1440745,0
E00018581,0,normal_returning_login_and_normal_usage,train,0.12482251,0
E00141643,0,normal_returning_login_and_normal_usage,train,0.069697164,0
E00146190,0,normal_returning_login_and_normal_usage,train,0.06401556,0
E00065443,0,normal_returning_login_and_normal_usage,train,0.0756042,0
E00015812,0,normal_returning_login_and_normal_usage,train,0.047895104,0
E00052540,0,normal_returning_login_and_normal_usage,train,0.18101728,0
E00103039,0,normal_returning_login_and_normal_usage,train,0.14662802,0
E00026482,0,normal_returning_login_and_normal_usage,train,0.18016557,0
E00098398,0,normal_returning_login_and_normal_usage,train,0.1496785,0
E00016394,0,normal_returning_login_and_normal_usage,train,0.12602918,0
E00092103,0,normal_returning_login_and_normal_usage,train,0.10676458,0
E00108443,0,suspicious_downstream_misuse_after_successful_access,train,0.10701591,0
E00122064,0,legitimate_first_time_or_infrequent_service_usage,train,0.1694676,0
E00037580,0,normal_returning_login_and_normal_usage,train,0.083404206,0
E00015061,0,normal_returning_login_and_normal_usage,train,0.12179378,0
E00032838,1,remote_control_or_device_compromise_access,train,0.9980513,1
E00133252,0,normal_returning_login_and_normal_usage,train,0.03839685,0
E00080728,1,social_engineering_or_malicious_approval,train,0.93493843,1
E00136559,0,normal_returning_login_and_normal_usage,train,0.11185281,0
E00153779,0,normal_returning_login_and_normal_usage,train,0.12960094,0
E00135695,1,remote_control_or_device_compromise_access,train,0.99737954,1
E00062653,0,relinquished_account_access_and_operation,train,0.11841827,0
E00070487,0,normal_returning_login_and_normal_usage,train,0.10105749,0
E00051716,0,normal_returning_login_and_normal_usage,train,0.083424695,0
E00105659,0,normal_returning_login_and_normal_usage,train,0.112300545,0
E00151181,0,normal_returning_login_and_normal_usage,train,0.114264466,0
E00009297,0,normal_returning_login_and_normal_usage,train,0.13215996,0
E00111495,0,normal_returning_login_and_normal_usage,train,0.065570995,0
E00149451,0,legitimate_first_time_or_infrequent_service_usage,train,0.12747353,0
E00097845,1,social_engineering_or_malicious_approval,train,0.93042773,1
E00126291,1,social_engineering_or_malicious_approval,train,0.97014487,1
E00028812,0,normal_returning_login_and_normal_usage,train,0.02578034,0
E00130274,0,normal_returning_login_and_normal_usage,train,0.14169352,0
E00060166,1,remote_control_or_device_compromise_access,train,0.9978823,1
E00023000,0,legitimate_travel_or_device_change_login,train,0.0073420694,0
E00009503,0,relinquished_account_access_and_operation,train,0.097027704,0
E00061803,0,normal_returning_login_and_normal_usage,train,0.15609792,0
E00128767,0,normal_returning_login_and_normal_usage,train,0.13376348,0
E00026075,0,suspicious_downstream_misuse_after_successful_access,train,0.22349611,0
E00105767,0,legitimate_travel_or_device_change_login,train,0.0042286953,0
E00145418,0,relinquished_account_access_and_operation,train,0.065028265,0
E00047889,0,normal_returning_login_and_normal_usage,train,0.087029785,0
E00033430,0,normal_returning_login_and_normal_usage,train,0.0874796,0
E00111894,0,normal_returning_login_and_normal_usage,train,0.085825056,0
E00101028,0,normal_returning_login_and_normal_usage,train,0.087354794,0
E00124798,1,repeated_attempts_before_success,train,0.9987382,1
E00123327,0,normal_returning_login_and_normal_usage,train,0.09276913,0
E00015907,0,normal_returning_login_and_normal_usage,train,0.09755477,0
E00084870,0,normal_returning_login_and_normal_usage,train,0.12882523,0
E00045664,0,normal_returning_login_and_normal_usage,train,0.116050944,0
E00031070,0,normal_returning_login_and_normal_usage,train,0.07501114,0
E00109308,0,normal_returning_login_and_normal_usage,train,0.12197734,0
E00148175,0,normal_returning_login_and_normal_usage,train,0.10358053,0
E00051557,0,legitimate_travel_or_device_change_login,train,0.0051483274,0
E00147645,0,legitimate_first_time_or_infrequent_service_usage,train,0.084294505,0
E00106251,0,normal_returning_login_and_normal_usage,train,0.119430155,0
E00111698,0,normal_returning_login_and_normal_usage,train,0.022032099,0
E00149214,0,legitimate_first_time_or_infrequent_service_usage,train,0.079971716,0
E00088416,0,suspicious_downstream_misuse_after_successful_access,train,0.08275927,0
E00066872,0,normal_returning_login_and_normal_usage,train,0.1022272,0
E00023027,0,legitimate_first_time_or_infrequent_service_usage,train,0.09770195,0
E00150208,0,normal_returning_login_and_normal_usage,train,0.15564257,0
E00114690,0,legitimate_travel_or_device_change_login,train,0.0026889646,0
E00131248,0,normal_returning_login_and_normal_usage,train,0.11200495,0
E00032275,0,legitimate_travel_or_device_change_login,train,0.00501397,0
E00005944,0,normal_returning_login_and_normal_usage,train,0.0938378,0
E00128061,0,legitimate_travel_or_device_change_login,train,0.0026943153,0
E00145859,1,relinquished_account_access_and_operation,train,0.18215887,0
E00138963,0,normal_returning_login_and_normal_usage,train,0.103569835,0
E00045030,1,remote_control_or_device_compromise_access,train,0.996327,1
E00153966,0,social_engineering_or_malicious_approval,train,0.9294421,1
E00088912,0,normal_returning_login_and_normal_usage,train,0.071181804,0
E00068113,0,normal_returning_login_and_normal_usage,train,0.15630782,0
E00079995,0,legitimate_travel_or_device_change_login,train,0.0035997103,0
E00073439,0,legitimate_first_time_or_infrequent_service_usage,train,0.12893352,0
E00016045,0,normal_returning_login_and_normal_usage,train,0.07549288,0
E00000799,0,normal_returning_login_and_normal_usage,train,0.102295466,0
E00064329,0,normal_returning_login_and_normal_usage,train,0.09837862,0
E00143706,0,normal_returning_login_and_normal_usage,train,0.15367004,0
E00070497,0,normal_returning_login_and_normal_usage,train,0.054553058,0
E00153404,0,legitimate_first_time_or_infrequent_service_usage,train,0.05559475,0
E00016382,0,normal_returning_login_and_normal_usage,train,0.08663133,0
E00064446,0,normal_returning_login_and_normal_usage,train,0.09424641,0
E00021831,0,suspicious_downstream_misuse_after_successful_access,train,0.103838384,0
E00092986,0,normal_returning_login_and_normal_usage,train,0.051801253,0
E00042337,0,normal_returning_login_and_normal_usage,train,0.16907032,0
E00039577,0,legitimate_travel_or_device_change_login,train,0.003979026,0
E00091129,0,normal_returning_login_and_normal_usage,train,0.107931726,0
E00052464,0,normal_returning_login_and_normal_usage,train,0.06021997,0
E00046764,0,legitimate_first_time_or_infrequent_service_usage,train,0.16641636,0
E00030547,0,normal_returning_login_and_normal_usage,train,0.050260868,0
E00016539,0,legitimate_first_time_or_infrequent_service_usage,train,0.071718074,0
E00152024,0,normal_returning_login_and_normal_usage,train,0.116426975,0
E00078465,0,legitimate_travel_or_device_change_login,train,0.0057415348,0
E00019274,0,normal_returning_login_and_normal_usage,train,0.096995376,0
E00008454,0,normal_returning_login_and_normal_usage,train,0.15409133,0
E00000672,0,normal_returning_login_and_normal_usage,train,0.08527654,0
E00120931,0,normal_returning_login_and_normal_usage,train,0.059289105,0
E00008621,0,normal_returning_login_and_normal_usage,train,0.0996533,0
E00107489,0,normal_returning_login_and_normal_usage,train,0.10244683,0
E00112896,0,legitimate_travel_or_device_change_login,train,0.0046622055,0
E00076263,0,legitimate_first_time_or_infrequent_service_usage,train,0.09196397,0
E00113229,0,legitimate_first_time_or_infrequent_service_usage,train,0.027932232,0
E00036333,0,normal_returning_login_and_normal_usage,train,0.16736509,0
E00062345,0,legitimate_travel_or_device_change_login,train,0.0050951196,0
E00048208,0,legitimate_travel_or_device_change_login,train,0.0037062506,0
E00115480,0,normal_returning_login_and_normal_usage,train,0.047087554,0
E00031796,0,normal_returning_login_and_normal_usage,train,0.2299826,0
E00040103,0,legitimate_travel_or_device_change_login,train,0.0032855696,0
E00151838,0,legitimate_first_time_or_infrequent_service_usage,train,0.05479941,0
E00115593,0,normal_returning_login_and_normal_usage,train,0.12433974,0
E00087896,0,normal_returning_login_and_normal_usage,train,0.09495857,0
E00074802,0,normal_returning_login_and_normal_usage,train,0.056058496,0
E00136202,0,normal_returning_login_and_normal_usage,train,0.084953144,0
E00003548,0,normal_returning_login_and_normal_usage,train,0.08734151,0
E00126194,0,legitimate_travel_or_device_change_login,train,0.004646188,0
E00061113,0,normal_returning_login_and_normal_usage,train,0.077941045,0
E00144749,0,social_engineering_or_malicious_approval,train,0.9172467,1
E00125712,0,relinquished_account_access_and_operation,train,0.061946355,0
E00024174,0,normal_returning_login_and_normal_usage,train,0.094745696,0
E00133520,0,normal_returning_login_and_normal_usage,train,0.069738016,0
E00150652,0,normal_returning_login_and_normal_usage,train,0.08604766,0
E00112323,1,remote_control_or_device_compromise_access,train,0.99711215,1
E00127089,0,normal_returning_login_and_normal_usage,train,0.070688576,0
E00035985,0,social_engineering_or_malicious_approval,train,0.92726505,1
E00000353,1,repeated_attempts_before_success,train,0.99898463,1
E00122266,0,social_engineering_or_malicious_approval,train,0.90767324,1
E00059422,0,legitimate_travel_or_device_change_login,train,0.0045570177,0
E00088135,1,social_engineering_or_malicious_approval,train,0.9345648,1
E00122104,0,normal_returning_login_and_normal_usage,train,0.06275573,0
E00025864,0,normal_returning_login_and_normal_usage,train,0.11271484,0
E00028992,0,normal_returning_login_and_normal_usage,train,0.08757176,0
E00114639,0,normal_returning_login_and_normal_usage,train,0.11282795,0
E00089970,0,normal_returning_login_and_normal_usage,train,0.124131955,0
E00037060,0,normal_returning_login_and_normal_usage,train,0.096548036,0
E00069949,1,remote_control_or_device_compromise_access,train,0.99670476,1
E00103313,1,social_engineering_or_malicious_approval,train,0.94643676,1
E00046656,0,normal_returning_login_and_normal_usage,train,0.27257642,0
E00049575,0,social_engineering_or_malicious_approval,train,0.9560271,1
E00036240,0,normal_returning_login_and_normal_usage,train,0.14187694,0
E00001732,0,normal_returning_login_and_normal_usage,train,0.2166963,0
E00123335,0,normal_returning_login_and_normal_usage,train,0.07215723,0
E00070063,0,normal_returning_login_and_normal_usage,train,0.17078038,0
E00046950,0,normal_returning_login_and_normal_usage,train,0.08631274,0
E00032934,1,remote_control_or_device_compromise_access,train,0.99770504,1
E00076810,0,normal_returning_login_and_normal_usage,train,0.14687246,0
E00085644,0,normal_returning_login_and_normal_usage,train,0.10662508,0
E00047125,0,normal_returning_login_and_normal_usage,train,0.058154978,0
E00068920,0,normal_returning_login_and_normal_usage,train,0.08376597,0
E00039958,0,suspicious_downstream_misuse_after_successful_access,train,0.061619386,0
E00016974,0,normal_returning_login_and_normal_usage,train,0.33608922,0
E00082657,0,normal_returning_login_and_normal_usage,train,0.13012318,0
E00035732,0,normal_returning_login_and_normal_usage,train,0.123285994,0
E00052281,0,normal_returning_login_and_normal_usage,train,0.088103965,0
E00104527,0,normal_returning_login_and_normal_usage,train,0.04375378,0
E00118057,0,normal_returning_login_and_normal_usage,train,0.13013707,0
E00151218,0,normal_returning_login_and_normal_usage,train,0.13933554,0
E00107237,0,legitimate_first_time_or_infrequent_service_usage,train,0.10108704,0
E00067829,0,normal_returning_login_and_normal_usage,train,0.12493706,0
E00040909,0,normal_returning_login_and_normal_usage,train,0.10593149,0
E00022554,0,suspicious_downstream_misuse_after_successful_access,train,0.12567332,0
E00137949,0,social_engineering_or_malicious_approval,train,0.93816835,1
E00078614,0,legitimate_first_time_or_infrequent_service_usage,train,0.1509929,0
E00129768,0,normal_returning_login_and_normal_usage,train,0.15881895,0
E00039482,0,normal_returning_login_and_normal_usage,train,0.09217098,0
E00104929,1,social_engineering_or_malicious_approval,train,0.94301003,1
E00147812,0,legitimate_travel_or_device_change_login,train,0.003876273,0
E00045205,0,normal_returning_login_and_normal_usage,train,0.10571299,0
E00111056,0,normal_returning_login_and_normal_usage,train,0.12514901,0
E00054645,1,remote_control_or_device_compromise_access,train,0.99715257,1
E00056106,0,normal_returning_login_and_normal_usage,train,0.0958428,0
E00152345,0,normal_returning_login_and_normal_usage,train,0.09589332,0
E00084366,0,normal_returning_login_and_normal_usage,train,0.091366224,0
E00113706,0,legitimate_first_time_or_infrequent_service_usage,train,0.09569196,0
E00108748,0,normal_returning_login_and_normal_usage,train,0.07973865,0
E00000159,0,normal_returning_login_and_normal_usage,train,0.106444255,0
E00021930,0,normal_returning_login_and_normal_usage,train,0.065633155,0
E00137116,0,legitimate_travel_or_device_change_login,train,0.0039573503,0
E00034891,0,normal_returning_login_and_normal_usage,train,0.094482414,0
E00129445,1,social_engineering_or_malicious_approval,train,0.9385201,1
E00059326,0,normal_returning_login_and_normal_usage,train,0.11087254,0
E00013247,1,relinquished_account_access_and_operation,train,0.08988627,0
E00133968,0,normal_returning_login_and_normal_usage,train,0.1135326,0
E00034120,0,normal_returning_login_and_normal_usage,train,0.07146228,0
E00010400,0,normal_returning_login_and_normal_usage,train,0.16903771,0
E00013583,0,normal_returning_login_and_normal_usage,train,0.15937917,0
E00080957,0,normal_returning_login_and_normal_usage,train,0.18595567,0
E00129621,0,normal_returning_login_and_normal_usage,train,0.12150734,0
E00102197,0,normal_returning_login_and_normal_usage,train,0.050699145,0
E00006729,0,normal_returning_login_and_normal_usage,train,0.12718584,0
E00013135,0,normal_returning_login_and_normal_usage,train,0.12322479,0
E00015568,0,normal_returning_login_and_normal_usage,train,0.11767175,0
E00154024,0,normal_returning_login_and_normal_usage,train,0.10240977,0
E00061240,0,normal_returning_login_and_normal_usage,train,0.21205862,0
E00085855,0,normal_returning_login_and_normal_usage,train,0.17009157,0
E00042898,0,normal_returning_login_and_normal_usage,train,0.18415183,0
E00110201,0,normal_returning_login_and_normal_usage,train,0.09691572,0
E00013225,0,suspicious_downstream_misuse_after_successful_access,train,0.14072685,0
E00031306,0,normal_returning_login_and_normal_usage,train,0.14802769,0
E00112785,0,social_engineering_or_malicious_approval,train,0.9304984,1
E00027773,0,normal_returning_login_and_normal_usage,train,0.05277084,0
E00141144,0,normal_returning_login_and_normal_usage,train,0.09094639,0
E00005736,1,remote_control_or_device_compromise_access,train,0.99828476,1
E00135415,0,normal_returning_login_and_normal_usage,train,0.073409945,0
E00010648,0,normal_returning_login_and_normal_usage,train,0.14076,0
E00004939,0,legitimate_travel_or_device_change_login,train,0.0027752353,0
E00148384,0,normal_returning_login_and_normal_usage,train,0.13242485,0
E00135032,0,relinquished_account_access_and_operation,train,0.22655925,0
E00033607,0,legitimate_first_time_or_infrequent_service_usage,train,0.05704735,0
E00093079,0,social_engineering_or_malicious_approval,train,0.9490909,1
E00015356,0,normal_returning_login_and_normal_usage,train,0.02966077,0
E00053980,0,normal_returning_login_and_normal_usage,train,0.22913218,0
E00007486,0,normal_returning_login_and_normal_usage,train,0.09470081,0
E00042228,1,repeated_attempts_before_success,train,0.99926716,1
E00008236,1,remote_control_or_device_compromise_access,train,0.9982508,1
E00105535,0,normal_returning_login_and_normal_usage,train,0.06922472,0
E00144608,0,legitimate_travel_or_device_change_login,train,0.0038312913,0
E00139310,0,legitimate_first_time_or_infrequent_service_usage,train,0.140895,0
E00093861,0,normal_returning_login_and_normal_usage,train,0.11796962,0
E00068873,0,normal_returning_login_and_normal_usage,train,0.046238367,0
E00121419,0,normal_returning_login_and_normal_usage,train,0.045099147,0
E00116109,0,normal_returning_login_and_normal_usage,train,0.103589736,0
E00049124,0,legitimate_travel_or_device_change_login,train,0.0060898596,0
E00142175,0,normal_returning_login_and_normal_usage,train,0.081322074,0
E00026116,0,normal_returning_login_and_normal_usage,train,0.1621822,0
E00077157,0,normal_returning_login_and_normal_usage,train,0.024706626,0
E00091155,0,normal_returning_login_and_normal_usage,train,0.1376004,0
E00109595,0,normal_returning_login_and_normal_usage,train,0.06567427,0
E00102872,0,normal_returning_login_and_normal_usage,train,0.20301096,0
E00022034,0,normal_returning_login_and_normal_usage,train,0.11633506,0
E00071244,0,legitimate_travel_or_device_change_login,train,0.0015509629,0
E00055382,0,normal_returning_login_and_normal_usage,train,0.048750665,0
E00001086,0,normal_returning_login_and_normal_usage,train,0.110357106,0
E00111561,0,normal_returning_login_and_normal_usage,train,0.05991363,0
E00120329,0,normal_returning_login_and_normal_usage,train,0.14753702,0
E00057103,0,normal_returning_login_and_normal_usage,train,0.09544563,0
E00145792,0,legitimate_first_time_or_infrequent_service_usage,train,0.14450276,0
E00071737,0,normal_returning_login_and_normal_usage,train,0.04596349,0
E00130422,0,normal_returning_login_and_normal_usage,train,0.049618136,0
E00152719,0,normal_returning_login_and_normal_usage,train,0.09946797,0
E00114437,0,normal_returning_login_and_normal_usage,train,0.07180077,0
E00027672,0,normal_returning_login_and_normal_usage,train,0.08666582,0
E00147861,0,normal_returning_login_and_normal_usage,train,0.08621071,0
E00101803,0,legitimate_travel_or_device_change_login,train,0.0046236548,0
E00078761,0,normal_returning_login_and_normal_usage,train,0.09176824,0
E00061348,0,legitimate_travel_or_device_change_login,train,0.005847119,0
E00047572,0,legitimate_travel_or_device_change_login,train,0.004730205,0
E00132363,0,normal_returning_login_and_normal_usage,train,0.09741985,0
E00128980,1,social_engineering_or_malicious_approval,train,0.9339951,1
E00049831,0,suspicious_downstream_misuse_after_successful_access,train,0.121342316,0
E00013151,0,normal_returning_login_and_normal_usage,train,0.07705787,0
E00083717,0,normal_returning_login_and_normal_usage,train,0.05636144,0
E00001685,0,legitimate_travel_or_device_change_login,train,0.0056754053,0
E00096578,0,normal_returning_login_and_normal_usage,train,0.116105966,0
E00009048,1,remote_control_or_device_compromise_access,train,0.9967913,1
E00119953,1,remote_control_or_device_compromise_access,train,0.9961522,1
E00058218,0,legitimate_first_time_or_infrequent_service_usage,train,0.08546617,0
E00067664,0,suspicious_downstream_misuse_after_successful_access,train,0.090106755,0
E00104566,0,normal_returning_login_and_normal_usage,train,0.18942598,0
E00077411,1,relinquished_account_access_and_operation,train,0.21778582,0
E00058605,0,social_engineering_or_malicious_approval,train,0.93201953,1
E00116002,0,normal_returning_login_and_normal_usage,train,0.093919426,0
E00098078,0,normal_returning_login_and_normal_usage,train,0.167228,0
E00110011,0,normal_returning_login_and_normal_usage,train,0.08870681,0
E00106625,0,legitimate_travel_or_device_change_login,train,0.007395572,0
E00050407,0,normal_returning_login_and_normal_usage,train,0.077064894,0
E00083033,0,normal_returning_login_and_normal_usage,train,0.08544207,0
E00028845,0,normal_returning_login_and_normal_usage,train,0.08506469,0
E00050864,0,normal_returning_login_and_normal_usage,train,0.0476907,0
E00042531,0,normal_returning_login_and_normal_usage,train,0.13027936,0
E00080846,0,normal_returning_login_and_normal_usage,train,0.12640704,0
E00034994,0,normal_returning_login_and_normal_usage,train,0.06452049,0
E00029336,0,legitimate_travel_or_device_change_login,train,0.0072835106,0
E00058327,0,normal_returning_login_and_normal_usage,train,0.046806607,0
E00078495,1,remote_control_or_device_compromise_access,train,0.9974347,1
E00032344,0,normal_returning_login_and_normal_usage,train,0.0938819,0
E00025658,0,normal_returning_login_and_normal_usage,train,0.12279371,0
E00006174,0,normal_returning_login_and_normal_usage,train,0.11883641,0
E00128301,0,normal_returning_login_and_normal_usage,train,0.07871623,0
E00122151,0,normal_returning_login_and_normal_usage,train,0.054491974,0
E00038631,0,normal_returning_login_and_normal_usage,train,0.116028704,0
E00039882,0,normal_returning_login_and_normal_usage,train,0.10198846,0
E00111480,0,normal_returning_login_and_normal_usage,train,0.054712087,0
E00021727,0,normal_returning_login_and_normal_usage,train,0.11962442,0
E00027658,0,legitimate_travel_or_device_change_login,train,0.0034823718,0
E00086143,0,normal_returning_login_and_normal_usage,train,0.106076345,0
E00071835,0,normal_returning_login_and_normal_usage,train,0.10913809,0
E00090259,0,legitimate_travel_or_device_change_login,train,0.00418278,0
E00048718,0,relinquished_account_access_and_operation,train,0.090816915,0
E00083097,0,normal_returning_login_and_normal_usage,train,0.0674452,0
E00076769,0,legitimate_travel_or_device_change_login,train,0.004078192,0
E00154321,0,suspicious_downstream_misuse_after_successful_access,train,0.109773465,0
