device_id,device_first_seen_at,os_type,os_version,app_version,biometric_capable_flag,device_status,rooted_or_compromised_flag,emulator_flag
D002751,2023-08-08 21:20:00,ios,15,13.0.1,True,active,False,False
D002752,2023-11-26 14:19:00,android,16,13.0.1,True,active,False,False
D002753,2023-05-19 21:25:00,ios,15,12.3.2,True,active,False,False
D002754,2025-11-25 17:52:00,android,16,13.0.1,True,active,False,False
D002755,2025-12-14 11:39:00,ios,16,12.1.0,True,active,False,False
D002756,2025-10-11 19:44:00,ios,17.4,13.0.1,True,active,False,False
D002757,2024-10-10 13:27:00,android,14,13.0.1,True,flagged,False,False
D002758,2025-09-06 08:42:00,android,16,13.0.1,True,active,False,False
D002759,2025-03-30 10:10:00,ios,16,13.0.1,True,active,False,False
D002760,2023-11-04 14:15:00,android,14,12.3.2,True,active,False,False
D002761,2023-11-28 11:01:00,android,14,13.0.1,True,active,False,False
D002762,2023-02-18 09:54:00,android,14,12.3.2,True,active,False,False
D002763,2023-03-09 02:36:00,ios,14,13.0.1,True,active,False,False
D002764,2024-06-23 04:19:00,ios,17,12.1.0,True,active,False,False
D002765,2024-08-24 13:47:00,ios,14,12.1.0,False,active,False,False
D002766,2024-02-13 23:23:00,ios,16,13.0.1,True,active,False,False
D002767,2023-12-28 11:05:00,android,17.4,12.3.2,True,active,False,False
D002768,2023-07-09 16:38:00,android,16,13.0.1,True,replaced,False,False
D002769,2024-11-04 14:57:00,ios,14,12.3.2,True,active,False,False
D002770,2025-05-01 04:02:00,ios,17,12.3.2,True,flagged,False,False
D002771,2025-06-08 17:01:00,android,14,12.1.0,False,active,False,False
D002772,2023-03-18 15:31:00,ios,15,12.3.2,True,active,False,False
D002773,2024-11-05 01:13:00,ios,15,12.3.2,True,active,False,False
D002774,2026-03-26 16:37:00,android,16,13.0.1,True,active,False,False
D002775,2025-10-12 01:46:00,android,15,13.0.1,True,active,True,False
D002776,2023-12-01 01:49:00,ios,16,12.1.0,True,active,False,False
D002777,2025-03-19 09:20:00,android,17.4,12.1.0,True,active,False,False
D002778,2025-11-14 15:50:00,ios,15,12.3.2,False,active,False,True
D002779,2023-09-22 13:30:00,android,17.4,12.1.0,True,inactive,False,False
D002780,2026-03-01 19:07:00,android,17,12.3.2,True,active,False,False
D002781,2023-06-13 07:05:00,ios,14,12.3.2,True,active,False,False
D002782,2024-06-28 17:44:00,android,14,12.3.2,True,active,False,False
D002783,2024-03-08 02:45:00,android,17,12.1.0,True,inactive,False,False
D002784,2026-02-11 23:42:00,android,14,12.1.0,True,active,False,False
D002785,2024-02-13 13:04:00,android,17.4,13.0.1,True,active,False,False
D002786,2023-03-28 00:56:00,android,16,12.3.2,True,active,False,False
D002787,2023-01-21 00:41:00,ios,15,12.1.0,True,active,False,False
D002788,2024-06-14 04:50:00,android,17.4,12.3.2,True,active,False,False
D002789,2024-08-23 08:43:00,android,15,12.1.0,True,active,False,False
D002790,2023-07-19 10:08:00,ios,14,12.1.0,True,active,False,False
D002791,2026-01-20 21:29:00,android,14,12.3.2,True,active,False,False
D002792,2023-02-20 13:15:00,ios,17,12.1.0,True,active,True,False
D002793,2023-08-08 00:46:00,ios,14,13.0.1,False,active,False,False
D002794,2024-07-04 18:11:00,android,14,12.1.0,True,active,False,False
D002795,2023-01-19 09:42:00,android,17,12.3.2,True,active,False,False
D002796,2024-06-25 07:10:00,android,14,12.3.2,True,active,False,False
D002797,2025-06-28 11:05:00,ios,17,12.3.2,True,active,False,False
D002798,2022-12-29 22:05:00,ios,16,13.0.1,True,active,False,False
D002799,2024-01-31 16:39:00,ios,16,12.1.0,False,active,False,False
D002800,2023-04-03 18:57:00,android,15,12.3.2,True,inactive,False,False
D002801,2023-01-25 00:09:00,ios,17,12.1.0,True,active,False,False
D002802,2024-02-13 08:09:00,android,16,12.1.0,True,active,False,False
D002803,2025-02-19 22:52:00,ios,15,12.3.2,True,active,False,False
D002804,2025-10-31 07:33:00,android,14,12.3.2,True,active,False,False
D002805,2023-09-23 04:57:00,ios,14,13.0.1,True,active,False,False
D002806,2024-04-06 20:16:00,ios,17,13.0.1,False,active,False,False
D002807,2024-07-19 23:23:00,ios,14,12.3.2,True,active,False,False
D002808,2024-10-21 16:04:00,android,14,12.1.0,False,replaced,False,False
D002809,2024-04-02 06:41:00,ios,16,12.3.2,True,active,False,False
D002810,2024-01-30 05:05:00,ios,16,12.3.2,True,active,False,False
D002811,2025-01-01 08:20:00,ios,14,13.0.1,True,active,False,False
D002812,2025-12-21 18:33:00,ios,14,12.1.0,True,active,False,False
D002813,2026-02-08 16:28:00,ios,14,13.0.1,True,active,False,False
D002814,2025-10-24 14:30:00,android,14,12.1.0,True,active,False,False
D002815,2023-03-21 07:56:00,android,15,12.1.0,True,inactive,False,False
D002816,2023-06-10 16:51:00,ios,16,13.0.1,True,active,False,False
D002817,2023-02-01 10:15:00,ios,16,12.3.2,True,active,False,False
D002818,2024-09-29 11:03:00,ios,17,12.1.0,True,active,False,False
D002819,2023-03-02 16:07:00,ios,14,12.3.2,True,active,False,False
D002820,2025-09-03 00:33:00,android,16,13.0.1,True,active,False,False
D002821,2024-05-14 02:33:00,android,15,12.3.2,True,active,False,False
D002822,2023-10-13 10:01:00,ios,14,12.3.2,True,active,False,False
D002823,2024-03-07 18:17:00,android,17.4,12.1.0,True,active,False,False
D002824,2026-03-13 06:00:00,ios,15,13.0.1,True,active,False,False
D002825,2024-03-31 11:14:00,android,16,12.1.0,True,active,False,False
D002826,2024-01-24 09:45:00,ios,17,12.3.2,True,active,False,False
D002827,2026-03-17 14:19:00,ios,17.4,13.0.1,True,replaced,False,False
D002828,2026-01-29 20:08:00,android,16,12.3.2,True,replaced,False,False
D002829,2023-09-20 10:11:00,android,16,12.3.2,True,active,False,False
D002830,2025-10-10 19:58:00,ios,17,13.0.1,True,replaced,False,False
D002831,2024-10-31 11:19:00,ios,17,12.1.0,True,active,False,False
D002832,2025-02-09 09:09:00,ios,17,13.0.1,False,active,False,False
D002833,2026-02-04 23:19:00,android,15,12.1.0,True,active,False,False
D002834,2026-01-07 09:18:00,ios,16,13.0.1,True,active,False,False
D002835,2025-10-30 13:56:00,android,14,12.1.0,True,active,False,False
D002836,2025-02-05 15:40:00,android,17,12.1.0,True,active,False,False
D002837,2024-09-14 19:53:00,ios,17,12.3.2,True,active,False,False
D002838,2025-02-22 07:47:00,ios,17,12.1.0,True,active,False,False
D002839,2024-04-15 02:47:00,ios,15,12.3.2,True,active,False,False
D002840,2024-05-22 17:34:00,android,14,12.1.0,True,active,False,False
D002841,2023-06-10 20:23:00,android,16,12.3.2,False,active,False,False
D002842,2023-01-15 19:25:00,android,17,12.3.2,True,active,False,False
D002843,2023-10-18 16:28:00,ios,17.4,13.0.1,True,active,False,False
D002844,2023-07-04 16:09:00,ios,17.4,12.3.2,True,inactive,False,False
D002845,2023-01-16 18:33:00,ios,15,13.0.1,True,active,False,False
D002846,2024-05-26 12:48:00,ios,17,12.3.2,True,active,False,False
D002847,2025-06-18 14:01:00,android,14,12.3.2,True,active,False,False
D002848,2026-03-18 23:14:00,android,16,12.3.2,True,active,False,False
D002849,2025-01-13 13:25:00,android,14,12.3.2,True,active,False,False
D002850,2025-04-11 13:29:00,android,17.4,12.1.0,True,active,False,False
D002851,2025-01-09 17:57:00,android,15,13.0.1,True,active,False,False
D002852,2023-01-28 12:49:00,ios,16,12.3.2,True,inactive,False,False
D002853,2025-10-21 03:56:00,ios,17,13.0.1,True,active,False,False
D002854,2024-12-24 16:53:00,android,16,12.3.2,True,active,False,False
D002855,2023-04-22 07:27:00,ios,16,12.3.2,True,active,False,False
D002856,2023-07-21 10:08:00,android,14,13.0.1,True,active,False,False
D002857,2025-07-31 18:38:00,ios,15,12.1.0,True,active,False,False
D002858,2025-11-03 11:08:00,ios,15,12.1.0,True,active,False,False
D002859,2023-04-01 01:16:00,ios,16,12.1.0,True,active,False,False
D002860,2025-12-24 12:27:00,ios,17.4,13.0.1,True,active,False,True
D002861,2025-04-09 13:25:00,ios,16,13.0.1,True,active,False,False
D002862,2023-01-27 20:01:00,ios,17,12.3.2,True,active,False,False
D002863,2025-02-07 08:07:00,android,17,12.1.0,True,active,False,True
D002864,2023-05-09 07:20:00,ios,17,12.3.2,True,active,False,False
D002865,2025-03-21 14:26:00,ios,17,12.1.0,True,active,False,False
D002866,2025-07-27 10:15:00,android,17,12.3.2,True,active,False,False
D002867,2024-07-14 02:45:00,ios,14,12.1.0,True,replaced,False,False
D002868,2024-07-16 14:30:00,android,14,12.3.2,True,active,False,False
D002869,2023-01-21 05:46:00,ios,15,13.0.1,True,active,False,False
D002870,2023-11-15 22:41:00,android,16,13.0.1,True,active,False,False
D002871,2026-03-05 22:06:00,ios,16,12.3.2,True,active,False,False
D002872,2023-11-04 01:44:00,android,14,12.3.2,True,active,False,False
D002873,2024-10-03 23:45:00,ios,15,13.0.1,True,active,False,False
D002874,2025-12-29 05:59:00,ios,17.4,12.3.2,True,active,False,False
D002875,2023-04-06 23:47:00,android,16,13.0.1,True,active,False,False
D002876,2024-11-13 01:53:00,android,17.4,13.0.1,True,active,False,False
D002877,2023-04-30 04:49:00,ios,14,12.3.2,True,active,False,False
D002878,2025-03-30 18:29:00,ios,15,13.0.1,True,active,False,False
D002879,2023-12-23 04:31:00,ios,16,13.0.1,True,active,False,False
D002880,2023-04-18 13:45:00,android,16,12.1.0,True,active,False,False
D002881,2023-02-12 06:31:00,android,14,12.1.0,True,active,False,False
D002882,2025-09-08 09:09:00,android,17,12.3.2,True,active,False,False
D002883,2025-03-12 05:06:00,android,17.4,12.1.0,True,active,False,False
D002884,2025-10-06 02:59:00,android,17,12.1.0,True,replaced,False,False
D002885,2023-08-13 20:24:00,android,14,13.0.1,True,active,False,False
D002886,2024-01-09 01:26:00,ios,17,12.1.0,True,active,False,False
D002887,2023-01-28 22:41:00,ios,17.4,12.1.0,True,active,False,False
D002888,2024-07-04 09:09:00,android,17,12.1.0,True,active,False,False
D002889,2025-01-08 12:08:00,ios,17,13.0.1,False,active,False,False
D002890,2025-01-27 02:21:00,android,14,12.1.0,True,active,False,False
D002891,2024-03-30 01:27:00,ios,17,12.1.0,True,active,False,False
D002892,2024-03-12 20:35:00,android,16,12.3.2,True,active,False,False
D002893,2024-01-04 05:55:00,ios,17,12.1.0,False,replaced,False,False
D002894,2024-12-22 15:17:00,ios,17,13.0.1,True,active,False,False
D002895,2025-03-07 21:54:00,android,17,12.3.2,True,active,False,False
D002896,2026-02-13 06:40:00,ios,17,12.1.0,False,active,False,False
D002897,2024-05-16 20:42:00,ios,16,13.0.1,True,flagged,False,False
D002898,2025-11-13 11:08:00,android,17,13.0.1,True,replaced,False,False
D002899,2025-08-17 00:02:00,android,17,12.3.2,True,active,False,False
D002900,2023-03-25 12:54:00,android,14,12.3.2,True,active,False,False
D002901,2026-01-14 05:23:00,ios,17.4,13.0.1,True,active,False,False
D002902,2024-10-10 08:40:00,android,14,12.3.2,True,active,False,False
D002903,2023-01-22 21:42:00,ios,14,12.3.2,True,active,False,False
D002904,2023-01-03 18:10:00,android,16,13.0.1,True,active,False,False
D002905,2023-06-18 20:19:00,ios,15,13.0.1,True,active,False,False
D002906,2023-03-29 14:56:00,ios,16,13.0.1,True,active,False,False
D002907,2024-09-20 12:07:00,android,17,13.0.1,True,active,False,False
D002908,2023-05-19 09:09:00,android,15,12.3.2,True,active,False,False
D002909,2024-04-19 22:30:00,ios,17,13.0.1,True,active,False,False
D002910,2024-06-05 12:55:00,ios,15,12.3.2,True,flagged,False,False
D002911,2024-10-22 05:22:00,ios,16,12.3.2,True,active,True,False
D002912,2023-04-11 21:30:00,ios,17,13.0.1,True,active,False,False
D002913,2025-06-25 03:24:00,android,17,12.3.2,True,active,False,False
D002914,2025-12-18 19:42:00,ios,14,13.0.1,True,active,False,False
D002915,2025-01-04 02:32:00,android,17,12.1.0,True,active,False,False
D002916,2025-02-12 03:37:00,android,14,12.3.2,True,active,False,False
D002917,2026-02-26 04:14:00,android,17,12.1.0,True,active,False,False
D002918,2026-02-12 04:56:00,android,15,12.1.0,True,active,False,False
D002919,2024-08-21 17:05:00,android,14,13.0.1,True,active,False,False
D002920,2024-02-27 19:06:00,android,17.4,12.3.2,True,replaced,False,False
D002921,2023-11-15 22:23:00,ios,17.4,12.1.0,True,active,False,False
D002922,2023-11-08 02:50:00,ios,17.4,13.0.1,True,active,False,False
D002923,2024-04-28 03:21:00,ios,17.4,12.1.0,True,active,False,False
D002924,2024-10-13 04:02:00,ios,16,12.3.2,True,active,False,False
D002925,2025-08-08 18:13:00,android,14,13.0.1,True,active,False,False
D002926,2023-03-06 23:42:00,android,17,12.3.2,True,replaced,False,False
D002927,2023-05-23 03:50:00,android,16,12.3.2,True,active,False,False
D002928,2023-05-24 13:59:00,ios,16,12.1.0,False,active,False,False
D002929,2024-10-30 20:51:00,ios,16,13.0.1,True,active,False,False
D002930,2025-09-03 02:13:00,ios,17.4,12.3.2,True,active,False,False
D002931,2024-02-04 18:14:00,android,17.4,13.0.1,True,active,False,False
D002932,2023-06-24 17:11:00,android,16,13.0.1,True,active,False,False
D002933,2026-02-05 05:51:00,android,17,13.0.1,True,active,False,False
D002934,2025-01-28 21:27:00,ios,15,12.1.0,True,active,False,False
D002935,2023-01-13 18:42:00,android,16,13.0.1,True,active,False,False
D002936,2025-06-25 17:49:00,ios,17.4,12.1.0,False,active,False,False
D002937,2026-03-01 02:34:00,android,15,12.1.0,False,active,False,False
D002938,2025-09-23 08:30:00,android,15,12.3.2,True,inactive,False,False
D002939,2023-06-14 23:26:00,ios,14,12.3.2,True,flagged,False,False
D002940,2023-05-05 10:17:00,android,15,13.0.1,True,active,False,False
D002941,2024-12-24 12:35:00,android,16,12.1.0,True,active,False,False
D002942,2023-03-27 16:40:00,android,16,13.0.1,True,active,False,False
D002943,2025-05-21 11:58:00,android,17.4,12.3.2,True,inactive,False,False
D002944,2023-05-10 22:02:00,android,17.4,13.0.1,True,replaced,False,False
D002945,2025-02-26 05:05:00,android,15,12.1.0,True,replaced,False,False
D002946,2023-01-29 09:57:00,ios,14,13.0.1,True,active,False,False
D002947,2023-06-07 21:24:00,android,16,13.0.1,True,active,False,False
D002948,2023-10-08 11:04:00,ios,14,13.0.1,True,active,False,False
D002949,2025-06-04 23:58:00,android,15,12.3.2,True,active,False,False
D002950,2024-10-24 23:29:00,android,17,12.3.2,True,active,False,False
D002951,2024-03-04 23:33:00,android,16,12.1.0,False,active,False,False
D002952,2023-03-01 03:18:00,ios,17,12.1.0,False,active,False,False
D002953,2024-01-05 14:55:00,ios,14,13.0.1,True,active,False,False
D002954,2025-08-09 17:58:00,android,15,12.1.0,True,active,False,False
D002955,2024-01-09 05:58:00,ios,14,12.1.0,True,active,False,False
D002956,2023-11-05 18:24:00,android,17.4,12.1.0,True,active,False,True
D002957,2025-02-14 15:54:00,ios,14,12.1.0,True,active,False,False
D002958,2023-10-10 13:52:00,android,15,12.1.0,True,active,False,True
D002959,2023-12-29 12:03:00,ios,17.4,12.1.0,True,active,False,False
D002960,2024-11-11 18:37:00,android,17,12.1.0,True,active,False,False
D002961,2024-01-31 12:32:00,android,15,12.3.2,True,active,False,False
D002962,2023-10-09 18:05:00,ios,16,12.3.2,True,active,False,False
D002963,2023-02-03 07:54:00,android,15,12.1.0,True,active,False,False
D002964,2025-10-04 05:04:00,android,14,12.3.2,False,active,False,False
D002965,2024-06-19 00:00:00,ios,15,12.3.2,False,inactive,False,False
D002966,2024-08-05 16:05:00,ios,16,13.0.1,True,active,False,False
D002967,2025-02-17 12:31:00,android,14,12.1.0,True,active,False,False
D002968,2024-12-25 20:06:00,ios,17,12.1.0,True,active,False,False
D002969,2023-08-10 07:54:00,ios,15,12.3.2,False,active,False,False
D002970,2026-01-06 09:57:00,ios,15,12.3.2,True,active,False,False
D002971,2023-01-17 23:54:00,ios,17.4,13.0.1,True,active,False,False
D002972,2024-10-06 17:05:00,android,17,13.0.1,True,active,False,False
D002973,2025-11-21 11:48:00,android,17.4,13.0.1,True,active,False,False
D002974,2024-06-10 10:43:00,android,14,12.3.2,True,active,False,False
D002975,2026-03-20 22:52:00,ios,14,13.0.1,True,active,False,False
D002976,2025-06-09 17:02:00,ios,17,12.3.2,False,active,False,False
D002977,2025-08-13 23:38:00,android,16,13.0.1,True,active,False,False
D002978,2023-09-09 11:57:00,ios,17.4,12.3.2,True,active,False,False
D002979,2023-07-10 23:58:00,android,14,13.0.1,True,active,False,False
D002980,2024-04-30 19:51:00,android,14,12.3.2,True,active,False,False
D002981,2026-02-25 22:05:00,android,17,12.1.0,True,active,False,False
D002982,2025-10-25 11:01:00,ios,17.4,13.0.1,True,inactive,False,False
D002983,2025-05-31 16:55:00,ios,15,12.1.0,True,active,False,False
D002984,2023-09-07 06:03:00,ios,16,12.3.2,True,active,False,False
D002985,2024-06-10 07:17:00,android,14,12.1.0,True,active,False,False
D002986,2023-02-16 13:34:00,ios,14,13.0.1,True,active,False,False
D002987,2025-09-29 09:57:00,ios,14,12.3.2,True,active,False,False
D002988,2025-10-30 09:44:00,android,14,12.3.2,True,active,False,False
D002989,2025-09-04 06:21:00,ios,16,12.1.0,True,active,False,False
D002990,2024-01-22 20:03:00,ios,15,13.0.1,True,active,False,False
D002991,2025-09-02 15:31:00,ios,14,12.3.2,True,active,False,False
D002992,2024-06-28 22:02:00,ios,14,13.0.1,True,active,False,False
D002993,2024-05-24 04:14:00,android,15,12.3.2,False,active,False,False
D002994,2024-07-19 19:45:00,android,14,13.0.1,True,active,False,False
D002995,2026-01-29 14:29:00,android,17.4,12.3.2,True,active,False,False
D002996,2023-08-17 21:28:00,android,15,12.3.2,True,active,False,False
D002997,2024-04-27 04:01:00,android,17.4,12.1.0,True,active,False,False
D002998,2023-02-16 22:54:00,ios,17,13.0.1,True,active,False,False
D002999,2023-10-26 01:51:00,ios,16,12.3.2,False,active,False,False
D003000,2025-01-22 15:38:00,android,14,13.0.1,False,active,False,False
D003001,2024-07-27 09:18:00,android,16,12.1.0,True,active,False,False
D003002,2023-12-21 08:00:00,android,14,12.1.0,True,active,False,False
D003003,2023-03-30 19:55:00,android,17.4,13.0.1,True,active,False,False
D003004,2024-06-25 17:05:00,android,14,12.1.0,True,active,False,False
D003005,2023-12-26 22:54:00,android,14,12.3.2,True,active,False,False
D003006,2025-05-25 18:45:00,android,15,12.3.2,True,active,False,False
D003007,2025-04-21 02:51:00,ios,17,13.0.1,True,active,False,False
D003008,2023-02-03 11:30:00,android,15,12.1.0,True,active,False,False
D003009,2023-04-25 23:17:00,android,14,12.1.0,True,active,False,False
D003010,2023-07-16 07:54:00,android,17,12.3.2,True,active,False,False
D003011,2023-07-25 03:15:00,ios,17.4,12.1.0,True,active,False,False
D003012,2024-01-04 06:05:00,ios,17,13.0.1,False,active,False,False
D003013,2023-09-07 08:28:00,android,17.4,12.3.2,True,active,False,False
D003014,2023-01-04 03:06:00,ios,15,12.1.0,True,active,True,False
D003015,2023-05-28 05:15:00,ios,15,12.3.2,True,active,False,False
D003016,2023-12-24 23:42:00,ios,17.4,13.0.1,True,active,False,False
D003017,2025-07-14 23:53:00,android,14,12.3.2,True,active,False,False
D003018,2023-12-05 02:56:00,ios,17.4,12.1.0,True,active,False,False
D003019,2024-07-09 15:45:00,ios,14,13.0.1,True,active,False,False
D003020,2025-03-08 18:41:00,ios,17.4,12.3.2,True,active,False,False
D003021,2024-01-28 00:47:00,android,15,12.3.2,True,active,False,False
D003022,2023-09-13 13:53:00,ios,15,12.3.2,True,active,False,False
D003023,2024-02-20 10:31:00,ios,15,12.1.0,True,active,False,False
D003024,2025-09-05 17:24:00,ios,17,12.3.2,True,active,False,True
D003025,2023-10-30 23:49:00,android,16,13.0.1,True,active,False,False
D003026,2023-01-02 20:36:00,ios,17,12.3.2,True,active,False,False
D003027,2023-11-07 14:10:00,android,14,12.3.2,True,active,False,False
D003028,2025-10-23 03:34:00,android,17.4,12.1.0,True,active,False,False
D003029,2023-09-29 21:14:00,android,15,12.1.0,True,active,False,False
D003030,2025-01-01 05:34:00,android,17,13.0.1,True,active,False,False
D003031,2024-08-12 19:16:00,ios,15,12.3.2,True,active,False,False
D003032,2023-04-01 03:22:00,android,15,12.3.2,True,active,False,False
D003033,2024-02-12 16:01:00,android,16,12.3.2,True,replaced,False,False
D003034,2024-07-15 06:17:00,android,16,13.0.1,True,flagged,False,False
D003035,2023-03-01 10:33:00,ios,17,13.0.1,True,active,False,False
D003036,2023-07-30 01:05:00,ios,15,13.0.1,True,active,False,False
D003037,2023-04-23 01:45:00,ios,17.4,13.0.1,True,active,False,False
D003038,2026-04-03 04:05:00,android,17,12.3.2,True,active,False,False
D003039,2026-02-09 12:25:00,android,15,12.3.2,True,inactive,False,False
D003040,2024-11-19 01:32:00,ios,16,12.3.2,True,active,False,False
D003041,2024-07-17 09:55:00,ios,14,12.3.2,True,active,False,False
D003042,2023-07-22 11:12:00,ios,16,12.1.0,True,active,False,False
D003043,2025-05-31 03:47:00,ios,14,13.0.1,True,active,False,False
D003044,2025-05-09 17:42:00,android,15,12.1.0,False,active,False,False
D003045,2024-09-17 02:40:00,ios,16,12.3.2,True,active,False,False
D003046,2024-12-14 06:36:00,android,14,13.0.1,True,active,False,False
D003047,2024-04-16 18:00:00,ios,16,13.0.1,True,inactive,False,False
D003048,2025-10-21 18:25:00,ios,17.4,13.0.1,False,active,False,False
D003049,2024-04-11 15:27:00,android,16,12.1.0,True,active,False,False
D003050,2026-01-28 11:06:00,ios,17.4,12.1.0,True,active,False,False
D003051,2024-09-07 02:41:00,android,15,13.0.1,False,active,False,False
D003052,2023-04-16 04:44:00,ios,17,13.0.1,True,flagged,False,False
D003053,2025-03-06 09:24:00,ios,17,12.3.2,True,active,False,False
D003054,2023-10-17 10:49:00,android,17,12.1.0,True,active,False,False
D003055,2024-03-22 22:31:00,ios,16,12.3.2,True,active,False,False
D003056,2024-12-19 20:57:00,ios,15,12.1.0,False,active,False,False
D003057,2025-04-18 07:42:00,android,14,12.3.2,True,active,False,False
D003058,2024-12-26 11:59:00,android,14,13.0.1,True,active,False,False
D003059,2023-09-27 01:20:00,android,17.4,12.1.0,True,active,False,False
D003060,2024-07-24 16:09:00,ios,17.4,12.1.0,True,active,False,False
D003061,2023-06-20 22:29:00,ios,15,12.1.0,True,active,False,False
D003062,2024-12-11 15:31:00,android,17.4,12.1.0,True,active,False,False
D003063,2024-02-12 02:00:00,android,17,12.3.2,True,active,False,False
D003064,2026-03-04 10:14:00,ios,14,12.3.2,True,active,False,False
D003065,2025-03-18 16:47:00,ios,15,13.0.1,False,active,False,False
D003066,2025-01-13 08:34:00,ios,17.4,13.0.1,True,active,False,False
D003067,2023-11-10 10:52:00,ios,14,13.0.1,False,inactive,False,False
D003068,2025-07-26 14:10:00,ios,14,12.1.0,False,active,True,False
D003069,2023-02-12 19:33:00,ios,16,13.0.1,True,active,False,False
D003070,2024-12-04 08:30:00,ios,14,13.0.1,False,active,False,False
D003071,2025-01-26 22:55:00,android,15,12.1.0,True,active,False,False
D003072,2025-06-03 05:19:00,ios,15,12.3.2,False,active,False,False
D003073,2024-09-01 16:10:00,ios,17,12.1.0,True,active,False,False
D003074,2023-07-23 05:11:00,android,15,12.1.0,True,active,False,False
D003075,2025-08-10 20:51:00,ios,14,12.1.0,True,active,False,True
D003076,2023-02-28 18:16:00,ios,15,13.0.1,True,flagged,False,False
D003077,2025-06-24 13:36:00,ios,15,12.3.2,False,active,False,False
D003078,2026-03-30 23:37:00,android,17,12.3.2,True,active,True,False
D003079,2024-04-10 07:46:00,android,16,12.1.0,True,active,False,False
D003080,2023-02-05 11:06:00,ios,14,12.3.2,True,active,False,False
D003081,2023-03-01 19:47:00,android,17.4,12.3.2,True,active,False,False
D003082,2023-07-09 12:39:00,android,17.4,12.3.2,True,active,False,False
D003083,2026-01-19 05:46:00,ios,17,12.3.2,True,active,False,False
D003084,2023-08-26 23:04:00,ios,16,12.3.2,True,active,False,False
D003085,2025-05-19 13:00:00,ios,15,12.3.2,True,active,False,False
D003086,2025-05-22 09:44:00,android,14,12.3.2,True,active,False,False
D003087,2026-01-04 07:03:00,ios,15,12.1.0,True,active,False,False
D003088,2025-10-05 07:34:00,ios,16,12.1.0,True,active,False,False
D003089,2025-05-15 19:26:00,ios,17.4,12.1.0,True,active,False,False
D003090,2024-02-20 02:46:00,android,15,13.0.1,True,active,False,False
D003091,2025-07-13 22:19:00,android,16,12.3.2,True,active,False,False
D003092,2023-10-02 21:02:00,android,14,12.1.0,True,active,False,False
D003093,2024-01-16 03:49:00,ios,17.4,13.0.1,True,active,False,False
D003094,2025-01-27 21:20:00,ios,17,12.1.0,True,active,False,False
D003095,2024-12-10 22:30:00,android,17.4,12.1.0,True,active,False,False
D003096,2023-11-10 11:16:00,ios,16,12.3.2,True,active,False,False
D003097,2025-11-23 13:43:00,android,14,12.3.2,True,active,False,False
D003098,2024-06-16 00:32:00,android,17,12.3.2,True,active,False,False
D003099,2026-01-22 21:12:00,android,14,12.1.0,True,active,False,False
D003100,2025-08-02 03:38:00,ios,15,12.3.2,True,active,False,False
D003101,2025-04-11 22:49:00,android,16,12.3.2,True,active,False,False
D003102,2023-06-13 22:01:00,ios,16,13.0.1,True,active,False,False
D003103,2026-02-10 21:33:00,ios,17.4,12.1.0,True,active,False,False
D003104,2023-03-11 16:03:00,android,14,12.3.2,True,flagged,False,False
D003105,2026-03-04 05:47:00,ios,17.4,13.0.1,True,active,False,False
D003106,2023-02-25 22:02:00,ios,14,12.3.2,True,active,False,False
D003107,2025-11-25 21:36:00,ios,17.4,13.0.1,True,active,False,False
D003108,2024-08-20 18:58:00,android,17,13.0.1,True,active,False,False
D003109,2023-04-02 11:16:00,android,16,13.0.1,True,inactive,False,False
D003110,2023-10-03 07:20:00,ios,17,12.1.0,True,active,False,False
D003111,2024-08-23 09:42:00,ios,17,13.0.1,True,inactive,False,False
D003112,2024-11-04 21:32:00,ios,17,13.0.1,True,active,False,False
D003113,2024-12-13 17:26:00,android,15,12.1.0,True,active,False,False
D003114,2024-07-13 19:31:00,android,14,12.3.2,True,active,False,False
D003115,2025-04-20 11:25:00,android,14,12.3.2,True,active,False,False
D003116,2024-09-21 00:10:00,ios,15,13.0.1,True,active,False,False
D003117,2023-01-26 09:16:00,android,17.4,12.3.2,True,active,False,True
D003118,2023-02-16 19:25:00,ios,17,13.0.1,True,active,False,False
D003119,2025-12-18 09:17:00,ios,17,12.1.0,True,inactive,False,False
D003120,2023-05-15 08:26:00,android,16,13.0.1,True,active,False,False
D003121,2023-12-05 00:03:00,ios,16,12.3.2,True,active,False,False
D003122,2023-11-01 12:42:00,android,14,12.3.2,True,active,False,False
D003123,2024-06-03 03:10:00,ios,14,13.0.1,True,active,False,False
D003124,2025-04-23 13:45:00,ios,17.4,12.3.2,True,active,False,False
D003125,2025-06-19 06:39:00,android,17,13.0.1,True,active,False,False
D003126,2025-12-31 08:49:00,ios,17.4,12.1.0,True,active,False,False
D003127,2024-06-21 23:45:00,android,14,13.0.1,True,replaced,False,False
D003128,2024-12-26 17:21:00,android,16,12.1.0,True,replaced,False,False
D003129,2023-08-08 06:56:00,android,15,12.3.2,True,active,False,False
D003130,2024-04-05 09:28:00,ios,14,13.0.1,True,active,False,False
D003131,2025-10-01 04:34:00,ios,14,12.1.0,True,active,False,False
D003132,2025-12-13 12:36:00,android,16,13.0.1,True,active,False,False
D003133,2024-07-31 01:01:00,ios,16,13.0.1,True,active,False,False
D003134,2026-01-05 11:42:00,ios,17,12.1.0,True,active,False,False
D003135,2023-05-16 09:38:00,android,14,13.0.1,True,replaced,True,False
D003136,2023-04-29 05:41:00,android,14,12.3.2,True,active,False,False
