session_id,user_id,device_id,service_id,session_start_at,session_end_at,session_status,login_method,authenticated_flag
SE021733,U002701,D003478,S0006,2026-04-04 07:19:00,2026-04-04 07:45:00,completed,qr_login,True
SE021734,U002702,D003480,S0006,2026-02-07 19:14:00,2026-02-07 19:15:00,completed,qr_login,True
SE021735,U002702,D003480,S0010,2026-02-18 12:12:00,2026-02-18 12:17:00,completed,qr_login,True
SE021736,U002702,D003480,S0003,2025-12-06 03:39:00,2025-12-06 04:16:00,completed,face_verification,True
SE021737,U002702,D003480,S0007,2026-03-17 18:36:00,2026-03-17 19:21:00,completed,app_login,True
SE021738,U002702,D003480,S0005,2026-03-28 01:45:00,2026-03-28 01:48:00,completed,app_login,True
SE021739,U002702,D003479,S0005,2026-02-27 07:58:00,2026-02-27 08:09:00,completed,app_login,True
SE021740,U002702,D003480,S0004,2026-01-02 10:50:00,2026-01-02 11:12:00,completed,qr_login,True
SE021741,U002703,D003481,S0002,2025-12-23 16:18:00,2025-12-23 16:48:00,completed,qr_login,True
SE021742,U002703,D003481,S0012,2026-04-10 01:46:00,2026-04-10 02:22:00,completed,qr_login,True
SE021743,U002703,D003481,S0006,2025-11-28 18:35:00,2025-11-28 18:41:00,completed,app_login,True
SE021744,U002703,D003481,S0012,2025-11-18 20:28:00,2025-11-18 20:33:00,completed,app_login,True
SE021745,U002703,D003481,S0011,2026-01-10 02:03:00,2026-01-10 02:45:00,completed,face_verification,True
SE021746,U002703,D003481,S0009,2025-12-22 14:36:00,2025-12-22 14:59:00,completed,app_login,True
SE021747,U002704,D003482,S0002,2026-03-23 02:53:00,2026-03-23 02:58:00,completed,qr_login,True
SE021748,U002704,D003482,S0006,2025-11-30 19:04:00,2025-11-30 19:16:00,completed,app_login,True
SE021749,U002704,D003483,S0004,2026-01-09 15:38:00,2026-01-09 16:08:00,completed,qr_login,True
SE021750,U002704,D003482,S0009,2026-01-09 21:41:00,2026-01-09 22:13:00,completed,qr_login,True
SE021751,U002704,D003483,S0009,2025-11-14 10:42:00,2025-11-14 10:52:00,completed,app_login,True
SE021752,U002704,D003482,S0003,2026-01-10 04:17:00,2026-01-10 04:56:00,completed,qr_login,True
SE021753,U002704,D003482,S0006,2026-01-18 07:43:00,2026-01-18 08:01:00,completed,app_login,True
SE021754,U002704,D003482,S0002,2025-12-04 04:31:00,2025-12-04 04:45:00,completed,qr_login,True
SE021755,U002704,D003483,S0011,2026-02-17 11:40:00,2026-02-17 12:21:00,completed,face_verification,True
SE021756,U002704,D003482,S0002,2026-03-06 21:32:00,2026-03-06 22:08:00,completed,qr_login,True
SE021757,U002705,D003484,S0002,2026-03-12 22:40:00,2026-03-12 22:48:00,completed,app_login,True
SE021758,U002705,D003484,S0011,2026-01-28 23:40:00,2026-01-28 23:53:00,completed,app_login,True
SE021759,U002705,D003484,S0012,2025-11-22 21:34:00,2025-11-22 22:14:00,completed,qr_login,True
SE021760,U002705,D003484,S0007,2026-04-10 19:22:00,2026-04-10 19:49:00,completed,qr_login,True
SE021761,U002705,D003484,S0007,2025-12-16 02:06:00,2025-12-16 02:37:00,completed,qr_login,True
SE021762,U002705,D003484,S0012,2025-10-24 22:02:00,2025-10-24 22:23:00,completed,app_login,True
SE021763,U002705,D003484,S0008,2026-03-07 20:26:00,2026-03-07 20:37:00,completed,qr_login,True
SE021764,U002705,D003484,S0012,2026-02-08 01:59:00,2026-02-08 02:15:00,completed,qr_login,True
SE021765,U002705,D003484,S0012,2025-12-31 01:05:00,2025-12-31 01:32:00,completed,qr_login,True
SE021766,U002705,D003484,S0012,2026-03-08 11:37:00,2026-03-08 12:07:00,completed,app_login,True
SE021767,U002706,D003485,S0006,2026-01-05 01:10:00,2026-01-05 01:18:00,completed,app_login,True
SE021768,U002706,D003485,S0005,2026-02-02 14:42:00,2026-02-02 14:48:00,completed,face_verification,True
SE021769,U002706,D003485,S0011,2026-01-06 15:00:00,2026-01-06 15:01:00,completed,qr_login,True
SE021770,U002706,D003485,S0009,2025-12-19 08:20:00,2025-12-19 08:39:00,completed,qr_login,True
SE021771,U002706,D003485,S0008,2025-11-18 16:40:00,2025-11-18 17:08:00,completed,app_login,True
SE021772,U002707,D003486,S0008,2026-01-03 03:23:00,2026-01-03 03:40:00,completed,qr_login,True
SE021773,U002707,D003486,S0009,2025-11-03 14:01:00,2025-11-03 14:22:00,completed,qr_login,True
SE021774,U002707,D003486,S0006,2026-01-06 21:58:00,2026-01-06 22:37:00,completed,app_login,True
SE021775,U002707,D003486,S0004,2025-10-18 16:10:00,2025-10-18 16:48:00,completed,face_verification,True
SE021776,U002707,D003486,S0007,2025-11-03 04:59:00,2025-11-03 05:05:00,completed,face_verification,True
SE021777,U002707,D003486,S0007,2026-02-06 04:45:00,2026-02-06 05:15:00,completed,app_login,True
SE021778,U002707,D003486,S0009,2025-12-31 13:23:00,2025-12-31 13:25:00,completed,qr_login,True
SE021779,U002707,D003486,S0012,2026-03-04 01:29:00,2026-03-04 02:07:00,completed,qr_login,True
SE021780,U002707,D003486,S0007,2025-11-09 06:29:00,2025-11-09 06:33:00,completed,qr_login,True
SE021781,U002708,D003487,S0002,2026-02-09 22:51:00,2026-02-09 23:22:00,completed,face_verification,True
SE021782,U002708,D003487,S0005,2025-11-20 16:18:00,2025-11-20 16:55:00,completed,qr_login,True
SE021783,U002708,D003487,S0001,2025-10-20 08:36:00,2025-10-20 08:37:00,completed,qr_login,True
SE021784,U002708,D003487,S0006,2026-02-06 23:18:00,2026-02-06 23:50:00,completed,app_login,True
SE021785,U002708,D003487,S0001,2026-02-27 02:09:00,2026-02-27 02:44:00,completed,app_login,True
SE021786,U002708,D003487,S0005,2026-03-16 16:56:00,2026-03-16 17:27:00,completed,qr_login,True
SE021787,U002708,D003487,S0009,2026-03-27 11:30:00,2026-03-27 11:58:00,completed,qr_login,True
SE021788,U002708,D003487,S0010,2026-03-07 00:53:00,2026-03-07 01:08:00,completed,app_login,True
SE021789,U002709,D003488,S0004,2025-12-16 10:36:00,2025-12-16 10:38:00,completed,qr_login,True
SE021790,U002709,D003488,S0005,2026-01-23 11:36:00,2026-01-23 11:39:00,completed,app_login,True
SE021791,U002709,D003488,S0005,2026-02-20 14:49:00,2026-02-20 15:17:00,completed,qr_login,True
SE021792,U002709,D003488,S0007,2025-11-20 21:59:00,2025-11-20 22:43:00,completed,qr_login,True
SE021793,U002709,D003488,S0010,2025-12-07 00:29:00,2025-12-07 01:04:00,completed,face_verification,True
SE021794,U002709,D003488,S0010,2025-11-08 19:25:00,2025-11-08 19:34:00,completed,qr_login,True
SE021795,U002709,D003488,S0005,2026-01-26 11:37:00,2026-01-26 11:47:00,completed,qr_login,True
SE021796,U002709,D003488,S0010,2026-02-17 10:10:00,2026-02-17 10:32:00,completed,qr_login,True
SE021797,U002709,D003488,S0012,2026-01-13 11:46:00,2026-01-13 12:02:00,completed,qr_login,True
SE021798,U002709,D003488,S0007,2025-10-16 22:24:00,2025-10-16 22:31:00,completed,qr_login,True
SE021799,U002710,D003489,S0001,2025-11-27 20:50:00,2025-11-27 21:25:00,completed,face_verification,True
SE021800,U002710,D003489,S0008,2026-03-12 13:55:00,2026-03-12 14:30:00,completed,app_login,True
SE021801,U002710,D003489,S0010,2025-12-30 14:24:00,2025-12-30 14:43:00,completed,qr_login,True
SE021802,U002710,D003489,S0010,2026-02-15 02:52:00,2026-02-15 03:17:00,completed,app_login,True
SE021803,U002710,D003489,S0006,2025-12-24 18:07:00,2025-12-24 18:44:00,completed,qr_login,True
SE021804,U002710,D003489,S0002,2025-11-04 08:18:00,2025-11-04 08:57:00,completed,app_login,True
SE021805,U002710,D003489,S0012,2026-04-02 15:02:00,2026-04-02 15:43:00,completed,qr_login,True
SE021806,U002711,D003490,S0007,2026-03-14 00:30:00,2026-03-14 00:50:00,completed,qr_login,True
SE021807,U002711,D003490,S0001,2025-12-12 15:21:00,2025-12-12 15:48:00,completed,app_login,True
SE021808,U002711,D003490,S0002,2026-04-10 02:43:00,2026-04-10 03:16:00,completed,app_login,True
SE021809,U002711,D003490,S0001,2025-10-31 07:16:00,2025-10-31 07:17:00,completed,face_verification,True
SE021810,U002711,D003490,S0006,2025-11-18 19:36:00,2025-11-18 20:07:00,completed,qr_login,True
SE021811,U002711,D003490,S0007,2026-03-16 15:36:00,2026-03-16 15:40:00,completed,app_login,True
SE021812,U002711,D003490,S0008,2026-03-20 18:14:00,2026-03-20 18:29:00,completed,app_login,True
SE021813,U002712,D003491,S0002,2025-11-26 22:24:00,2025-11-26 22:32:00,completed,qr_login,True
SE021814,U002712,D003491,S0005,2026-03-03 10:39:00,2026-03-03 11:10:00,completed,app_login,True
SE021815,U002712,D003491,S0003,2026-01-26 07:56:00,2026-01-26 08:31:00,completed,qr_login,True
SE021816,U002712,D003492,S0003,2025-11-13 01:33:00,2025-11-13 02:18:00,completed,app_login,True
SE021817,U002712,D003492,S0003,2025-10-15 07:39:00,2025-10-15 08:04:00,completed,qr_login,True
SE021818,U002712,D003491,S0008,2025-11-19 12:34:00,2025-11-19 12:39:00,completed,qr_login,True
SE021819,U002712,D003492,S0011,2025-11-26 08:12:00,2025-11-26 08:33:00,completed,app_login,True
SE021820,U002712,D003492,S0005,2026-02-24 04:07:00,2026-02-24 04:52:00,completed,qr_login,True
SE021821,U002713,D003494,S0003,2025-10-14 12:02:00,2025-10-14 12:42:00,abandoned,qr_login,False
SE021822,U002713,D003494,S0009,2026-03-20 13:17:00,2026-03-20 13:20:00,completed,qr_login,True
SE021823,U002713,D003494,S0008,2025-12-07 21:12:00,2025-12-07 21:49:00,completed,qr_login,True
SE021824,U002713,D003494,S0006,2025-10-16 14:06:00,2025-10-16 14:23:00,completed,qr_login,True
SE021825,U002713,D003494,S0001,2025-11-10 23:10:00,2025-11-10 23:13:00,completed,qr_login,True
SE021826,U002713,D003494,S0005,2025-12-28 16:11:00,2025-12-28 16:24:00,completed,app_login,True
SE021827,U002713,D003494,S0009,2025-11-27 11:05:00,2025-11-27 11:32:00,completed,qr_login,True
SE021828,U002713,D003494,S0002,2026-02-08 09:49:00,2026-02-08 10:25:00,completed,app_login,True
SE021829,U002713,D003494,S0002,2025-12-08 20:42:00,2025-12-08 20:52:00,completed,app_login,True
SE021830,U002713,D003494,S0004,2026-03-15 19:40:00,2026-03-15 20:04:00,completed,app_login,True
SE021831,U002714,D003495,S0008,2025-12-19 10:15:00,2025-12-19 10:51:00,completed,app_login,True
SE021832,U002714,D003495,S0010,2026-02-03 08:14:00,2026-02-03 08:17:00,completed,qr_login,True
SE021833,U002714,D003495,S0002,2025-12-23 21:46:00,2025-12-23 22:25:00,completed,qr_login,True
SE021834,U002714,D003495,S0006,2026-02-03 14:02:00,2026-02-03 14:30:00,completed,qr_login,True
SE021835,U002714,D003495,S0006,2026-02-13 08:36:00,2026-02-13 09:01:00,completed,qr_login,True
SE021836,U002714,D003495,S0008,2025-11-18 13:35:00,2025-11-18 14:05:00,completed,qr_login,True
SE021837,U002715,D003496,S0011,2025-10-21 19:25:00,2025-10-21 20:06:00,completed,app_login,True
SE021838,U002715,D003496,S0006,2026-01-15 21:05:00,2026-01-15 21:09:00,completed,qr_login,True
SE021839,U002715,D003496,S0005,2026-03-25 01:48:00,2026-03-25 02:05:00,completed,qr_login,True
SE021840,U002715,D003496,S0009,2026-01-29 13:39:00,2026-01-29 14:07:00,completed,qr_login,True
SE021841,U002715,D003496,S0002,2026-02-12 09:49:00,2026-02-12 09:59:00,completed,qr_login,True
SE021842,U002716,D003497,S0009,2025-10-28 02:53:00,2025-10-28 03:17:00,completed,qr_login,True
SE021843,U002716,D003497,S0006,2025-12-16 19:18:00,2025-12-16 19:37:00,completed,app_login,True
SE021844,U002716,D003497,S0007,2026-03-16 22:01:00,2026-03-16 22:16:00,completed,app_login,True
SE021845,U002716,D003497,S0007,2026-02-26 22:59:00,2026-02-26 23:05:00,completed,app_login,True
SE021846,U002716,D003497,S0009,2025-11-25 09:02:00,2025-11-25 09:14:00,completed,qr_login,True
SE021847,U002716,D003497,S0009,2026-01-14 16:34:00,2026-01-14 17:04:00,completed,qr_login,True
SE021848,U002716,D003497,S0006,2026-02-12 20:50:00,2026-02-12 21:11:00,completed,qr_login,True
SE021849,U002717,D003498,S0009,2025-11-18 13:54:00,2025-11-18 14:28:00,completed,qr_login,True
SE021850,U002717,D003498,S0003,2026-02-25 21:42:00,2026-02-25 21:48:00,completed,qr_login,True
SE021851,U002717,D003498,S0012,2025-12-08 23:29:00,2025-12-09 00:06:00,completed,app_login,True
SE021852,U002717,D003498,S0003,2025-12-22 06:16:00,2025-12-22 07:00:00,completed,qr_login,True
SE021853,U002717,D003498,S0011,2026-02-21 05:06:00,2026-02-21 05:43:00,completed,app_login,True
SE021854,U002717,D003498,S0007,2026-02-05 04:52:00,2026-02-05 05:35:00,completed,app_login,True
SE021855,U002717,D003498,S0010,2026-02-14 14:11:00,2026-02-14 14:53:00,completed,qr_login,True
SE021856,U002717,D003498,S0004,2025-10-18 22:36:00,2025-10-18 23:12:00,completed,app_login,True
SE021857,U002717,D003498,S0001,2026-02-13 16:16:00,2026-02-13 16:41:00,completed,qr_login,True
SE021858,U002717,D003498,S0005,2026-03-05 16:22:00,2026-03-05 16:59:00,completed,app_login,True
SE021859,U002717,D003498,S0008,2026-04-01 10:12:00,2026-04-01 10:16:00,completed,qr_login,True
SE021860,U002718,D003499,S0009,2025-12-17 13:17:00,2025-12-17 13:46:00,completed,app_login,True
SE021861,U002718,D003499,S0012,2026-01-31 13:37:00,2026-01-31 14:06:00,completed,qr_login,True
SE021862,U002718,D003499,S0011,2026-03-28 16:20:00,2026-03-28 16:51:00,completed,face_verification,True
SE021863,U002718,D003499,S0003,2026-01-06 18:28:00,2026-01-06 18:40:00,completed,app_login,True
SE021864,U002719,D003501,S0011,2026-03-09 12:47:00,2026-03-09 12:54:00,completed,app_login,True
SE021865,U002719,D003501,S0012,2025-11-20 23:44:00,2025-11-21 00:00:00,completed,app_login,True
SE021866,U002719,D003501,S0002,2026-04-07 21:50:00,2026-04-07 22:03:00,completed,app_login,True
SE021867,U002719,D003501,S0007,2025-11-27 17:52:00,2025-11-27 18:25:00,completed,qr_login,True
SE021868,U002719,D003502,S0012,2026-02-18 11:26:00,2026-02-18 11:44:00,completed,qr_login,True
SE021869,U002719,D003500,S0001,2025-10-22 17:53:00,2025-10-22 17:54:00,completed,app_login,True
SE021870,U002719,D003500,S0002,2026-02-07 07:08:00,2026-02-07 07:44:00,completed,app_login,True
SE021871,U002719,D003501,S0012,2026-03-31 19:08:00,2026-03-31 19:45:00,completed,qr_login,True
SE021872,U002719,D003501,S0002,2025-11-27 06:36:00,2025-11-27 07:07:00,completed,qr_login,True
SE021873,U002719,D003501,S0006,2025-12-06 10:25:00,2025-12-06 11:02:00,completed,face_verification,True
SE021874,U002719,D003502,S0010,2026-01-27 11:28:00,2026-01-27 12:07:00,completed,app_login,True
SE021875,U002719,D003500,S0004,2025-12-07 13:31:00,2025-12-07 13:52:00,completed,qr_login,True
SE021876,U002720,D003503,S0011,2025-11-21 23:30:00,2025-11-22 00:04:00,completed,qr_login,True
SE021877,U002720,D003503,S0003,2026-01-06 21:09:00,2026-01-06 21:27:00,completed,app_login,True
SE021878,U002720,D003503,S0002,2025-11-26 14:48:00,2025-11-26 15:15:00,completed,qr_login,True
SE021879,U002720,D003503,S0008,2026-02-02 03:59:00,2026-02-02 04:34:00,completed,qr_login,True
SE021880,U002720,D003503,S0003,2026-04-09 13:27:00,2026-04-09 14:04:00,completed,qr_login,True
SE021881,U002720,D003503,S0009,2026-03-23 15:52:00,2026-03-23 16:08:00,completed,app_login,True
SE021882,U002720,D003503,S0005,2026-01-15 10:38:00,2026-01-15 11:03:00,completed,app_login,True
SE021883,U002720,D003503,S0011,2025-11-10 11:37:00,2025-11-10 12:21:00,completed,qr_login,True
SE021884,U002721,D003504,S0010,2026-02-09 10:26:00,2026-02-09 10:44:00,completed,app_login,True
SE021885,U002721,D003504,S0012,2025-12-05 09:03:00,2025-12-05 09:04:00,completed,app_login,True
SE021886,U002721,D003504,S0012,2026-01-31 00:10:00,2026-01-31 00:36:00,completed,qr_login,True
SE021887,U002721,D003504,S0009,2026-04-07 16:13:00,2026-04-07 16:24:00,completed,app_login,True
SE021888,U002721,D003504,S0009,2026-02-15 21:02:00,2026-02-15 21:42:00,completed,face_verification,True
SE021889,U002721,D003504,S0009,2025-12-24 00:27:00,2025-12-24 00:53:00,completed,qr_login,True
SE021890,U002721,D003504,S0010,2026-03-02 19:43:00,2026-03-02 20:14:00,completed,qr_login,True
SE021891,U002721,D003504,S0005,2025-11-23 19:16:00,2025-11-23 19:28:00,completed,app_login,True
SE021892,U002721,D003504,S0007,2026-02-19 22:01:00,2026-02-19 22:22:00,completed,qr_login,True
SE021893,U002722,D003505,S0002,2026-02-05 03:52:00,2026-02-05 04:33:00,completed,face_verification,True
SE021894,U002722,D003505,S0002,2025-10-20 19:08:00,2025-10-20 19:38:00,completed,qr_login,True
SE021895,U002722,D003505,S0012,2025-11-13 11:41:00,2025-11-13 11:47:00,completed,qr_login,True
SE021896,U002722,D003505,S0003,2026-01-08 01:37:00,2026-01-08 01:45:00,completed,qr_login,True
SE021897,U002722,D003505,S0005,2025-11-21 04:41:00,2025-11-21 05:10:00,completed,qr_login,True
SE021898,U002722,D003505,S0012,2026-02-02 11:50:00,2026-02-02 12:34:00,completed,qr_login,True
SE021899,U002722,D003505,S0011,2026-03-01 20:49:00,2026-03-01 21:16:00,completed,qr_login,True
SE021900,U002722,D003505,S0001,2026-03-25 01:36:00,2026-03-25 01:54:00,completed,app_login,True
SE021901,U002722,D003505,S0004,2026-01-10 13:47:00,2026-01-10 14:05:00,completed,app_login,True
SE021902,U002722,D003505,S0008,2025-10-29 09:55:00,2025-10-29 10:06:00,completed,qr_login,True
SE021903,U002723,D003506,S0004,2025-11-30 13:04:00,2025-11-30 13:21:00,completed,app_login,True
SE021904,U002723,D003506,S0002,2026-04-10 14:55:00,2026-04-10 15:03:00,completed,qr_login,True
SE021905,U002723,D003506,S0002,2025-11-05 08:47:00,2025-11-05 09:20:00,completed,qr_login,True
SE021906,U002723,D003506,S0012,2026-04-07 11:44:00,2026-04-07 12:21:00,completed,app_login,True
SE021907,U002723,D003506,S0006,2026-03-14 06:06:00,2026-03-14 06:30:00,completed,qr_login,True
SE021908,U002723,D003506,S0006,2025-10-18 07:23:00,2025-10-18 07:27:00,completed,app_login,True
SE021909,U002723,D003506,S0001,2026-04-06 01:00:00,2026-04-06 01:41:00,completed,qr_login,True
SE021910,U002724,D003507,S0003,2026-03-01 22:32:00,2026-03-01 22:38:00,completed,qr_login,True
SE021911,U002724,D003507,S0005,2025-10-28 09:27:00,2025-10-28 09:59:00,completed,qr_login,True
SE021912,U002724,D003507,S0012,2026-01-18 17:16:00,2026-01-18 17:31:00,completed,qr_login,True
SE021913,U002724,D003507,S0002,2026-01-11 12:36:00,2026-01-11 12:42:00,completed,qr_login,True
SE021914,U002724,D003507,S0004,2026-03-04 10:37:00,2026-03-04 11:19:00,completed,qr_login,True
SE021915,U002724,D003507,S0011,2025-11-20 06:54:00,2025-11-20 06:57:00,completed,app_login,True
SE021916,U002724,D003507,S0005,2025-12-03 22:32:00,2025-12-03 23:12:00,completed,qr_login,True
SE021917,U002724,D003507,S0008,2025-10-28 03:34:00,2025-10-28 03:47:00,completed,face_verification,True
SE021918,U002725,D003508,S0006,2025-10-17 06:44:00,2025-10-17 07:02:00,completed,qr_login,True
SE021919,U002725,D003508,S0005,2025-10-27 12:38:00,2025-10-27 12:45:00,completed,qr_login,True
SE021920,U002725,D003508,S0012,2025-11-01 21:01:00,2025-11-01 21:39:00,completed,qr_login,True
SE021921,U002725,D003508,S0003,2025-11-22 00:57:00,2025-11-22 01:11:00,completed,qr_login,True
SE021922,U002725,D003508,S0009,2025-11-09 16:36:00,2025-11-09 17:04:00,completed,qr_login,True
SE021923,U002725,D003508,S0009,2026-03-28 10:54:00,2026-03-28 11:05:00,completed,qr_login,True
SE021924,U002725,D003508,S0004,2025-11-18 00:24:00,2025-11-18 00:38:00,completed,app_login,True
SE021925,U002725,D003508,S0012,2026-01-02 12:41:00,2026-01-02 12:47:00,completed,qr_login,True
SE021926,U002725,D003508,S0010,2026-04-06 12:28:00,2026-04-06 12:31:00,completed,qr_login,True
SE021927,U002725,D003508,S0004,2025-11-08 02:08:00,2025-11-08 02:53:00,completed,qr_login,True
SE021928,U002725,D003508,S0001,2026-01-03 13:53:00,2026-01-03 14:35:00,completed,app_login,True
SE021929,U002726,D003509,S0006,2026-01-14 04:10:00,2026-01-14 04:47:00,completed,qr_login,True
SE021930,U002726,D003509,S0005,2025-11-06 05:05:00,2025-11-06 05:46:00,completed,qr_login,True
SE021931,U002726,D003509,S0007,2026-01-23 01:16:00,2026-01-23 01:32:00,completed,qr_login,True
SE021932,U002726,D003509,S0011,2026-02-23 23:45:00,2026-02-23 23:54:00,completed,app_login,True
SE021933,U002726,D003509,S0001,2025-10-18 23:39:00,2025-10-18 23:52:00,completed,qr_login,True
SE021934,U002726,D003509,S0010,2025-12-05 16:07:00,2025-12-05 16:36:00,completed,qr_login,True
SE021935,U002726,D003509,S0004,2025-11-30 00:14:00,2025-11-30 00:36:00,completed,face_verification,True
SE021936,U002727,D003510,S0001,2025-10-21 08:50:00,2025-10-21 08:59:00,completed,app_login,True
SE021937,U002727,D003510,S0011,2026-03-18 11:29:00,2026-03-18 12:10:00,completed,app_login,True
SE021938,U002727,D003510,S0008,2026-02-20 18:22:00,2026-02-20 18:35:00,completed,qr_login,True
SE021939,U002727,D003510,S0010,2026-01-04 22:11:00,2026-01-04 22:13:00,completed,app_login,True
SE021940,U002727,D003510,S0003,2026-02-04 05:44:00,2026-02-04 05:49:00,completed,app_login,True
SE021941,U002727,D003510,S0005,2025-12-27 21:07:00,2025-12-27 21:41:00,completed,face_verification,True
SE021942,U002727,D003510,S0002,2026-02-26 13:12:00,2026-02-26 13:38:00,completed,face_verification,True
SE021943,U002727,D003510,S0007,2026-01-07 22:20:00,2026-01-07 23:05:00,completed,qr_login,True
SE021944,U002727,D003510,S0012,2026-01-17 05:39:00,2026-01-17 06:07:00,completed,app_login,True
SE021945,U002728,D003511,S0007,2025-11-30 03:56:00,2025-11-30 04:34:00,completed,app_login,True
SE021946,U002728,D003511,S0011,2026-03-01 06:08:00,2026-03-01 06:26:00,completed,qr_login,True
SE021947,U002728,D003511,S0005,2026-01-06 04:15:00,2026-01-06 04:19:00,completed,qr_login,True
SE021948,U002728,D003511,S0002,2026-03-03 22:17:00,2026-03-03 22:48:00,completed,qr_login,True
SE021949,U002728,D003511,S0004,2025-10-25 07:56:00,2025-10-25 08:34:00,completed,app_login,True
SE021950,U002728,D003511,S0012,2025-11-28 02:01:00,2025-11-28 02:05:00,completed,qr_login,True
SE021951,U002728,D003511,S0006,2025-11-23 21:17:00,2025-11-23 21:34:00,completed,qr_login,True
SE021952,U002728,D003511,S0002,2025-10-25 15:36:00,2025-10-25 15:45:00,completed,face_verification,True
SE021953,U002729,D003512,S0010,2025-12-31 01:58:00,2025-12-31 02:31:00,completed,app_login,True
SE021954,U002729,D003512,S0001,2026-01-18 11:46:00,2026-01-18 11:59:00,completed,qr_login,True
SE021955,U002729,D003512,S0006,2026-03-13 13:46:00,2026-03-13 14:09:00,completed,app_login,True
SE021956,U002729,D003512,S0008,2026-01-13 03:35:00,2026-01-13 04:19:00,completed,qr_login,True
SE021957,U002729,D003512,S0003,2025-12-18 02:24:00,2025-12-18 02:59:00,completed,app_login,True
SE021958,U002729,D003512,S0007,2025-12-14 18:57:00,2025-12-14 19:32:00,completed,app_login,True
SE021959,U002729,D003512,S0008,2026-03-03 15:40:00,2026-03-03 15:55:00,completed,app_login,True
SE021960,U002729,D003512,S0009,2026-02-08 08:30:00,2026-02-08 09:15:00,completed,qr_login,True
SE021961,U002729,D003512,S0006,2025-11-27 06:01:00,2025-11-27 06:42:00,completed,app_login,True
SE021962,U002729,D003512,S0001,2025-11-29 06:18:00,2025-11-29 06:29:00,completed,app_login,True
SE021963,U002729,D003512,S0007,2026-02-06 15:29:00,2026-02-06 15:39:00,completed,app_login,True
SE021964,U002729,D003512,S0001,2025-11-18 15:21:00,2025-11-18 15:55:00,completed,qr_login,True
SE021965,U002730,D003513,S0010,2026-03-10 04:43:00,2026-03-10 05:22:00,completed,qr_login,True
SE021966,U002730,D003513,S0008,2026-01-31 07:17:00,2026-01-31 07:29:00,completed,qr_login,True
SE021967,U002730,D003513,S0002,2025-11-20 09:54:00,2025-11-20 10:08:00,completed,app_login,True
SE021968,U002730,D003513,S0003,2026-02-12 00:08:00,2026-02-12 00:24:00,completed,qr_login,True
SE021969,U002730,D003513,S0011,2026-03-26 07:17:00,2026-03-26 07:44:00,completed,qr_login,True
SE021970,U002730,D003513,S0011,2025-12-10 20:41:00,2025-12-10 21:25:00,completed,qr_login,True
SE021971,U002730,D003513,S0007,2025-11-12 01:27:00,2025-11-12 01:46:00,completed,qr_login,True
SE021972,U002730,D003513,S0012,2026-03-31 07:02:00,2026-03-31 07:22:00,completed,app_login,True
SE021973,U002730,D003513,S0005,2026-02-27 23:12:00,2026-02-27 23:26:00,completed,qr_login,True
SE021974,U002730,D003513,S0004,2026-02-14 12:27:00,2026-02-14 12:37:00,completed,app_login,True
SE021975,U002730,D003513,S0012,2025-10-15 17:47:00,2025-10-15 18:26:00,completed,qr_login,True
SE021976,U002730,D003513,S0006,2025-11-07 08:57:00,2025-11-07 08:58:00,completed,qr_login,True
SE021977,U002731,D003514,S0010,2025-12-02 19:34:00,2025-12-02 20:00:00,completed,app_login,True
SE021978,U002731,D003514,S0007,2026-03-18 05:11:00,2026-03-18 05:31:00,completed,app_login,True
SE021979,U002731,D003514,S0009,2026-04-02 06:53:00,2026-04-02 07:04:00,completed,app_login,True
SE021980,U002731,D003514,S0002,2026-03-02 20:01:00,2026-03-02 20:23:00,completed,app_login,True
SE021981,U002731,D003514,S0011,2026-01-22 03:58:00,2026-01-22 04:37:00,completed,app_login,True
SE021982,U002731,D003514,S0005,2026-01-30 09:54:00,2026-01-30 10:09:00,completed,app_login,True
SE021983,U002732,D003515,S0005,2025-10-19 00:05:00,2025-10-19 00:21:00,completed,app_login,True
SE021984,U002732,D003515,S0006,2026-01-14 10:19:00,2026-01-14 10:40:00,completed,app_login,True
SE021985,U002732,D003515,S0008,2026-04-07 22:32:00,2026-04-07 22:43:00,completed,qr_login,True
SE021986,U002732,D003515,S0002,2025-11-11 11:29:00,2025-11-11 11:57:00,completed,app_login,True
SE021987,U002732,D003515,S0001,2026-03-05 01:03:00,2026-03-05 01:20:00,completed,qr_login,True
SE021988,U002733,D003516,S0005,2026-02-16 10:15:00,2026-02-16 10:31:00,completed,qr_login,True
SE021989,U002733,D003516,S0008,2026-02-01 11:07:00,2026-02-01 11:11:00,completed,qr_login,True
SE021990,U002733,D003516,S0011,2026-03-19 04:40:00,2026-03-19 05:19:00,completed,qr_login,True
SE021991,U002733,D003516,S0009,2025-12-02 14:37:00,2025-12-02 15:21:00,completed,app_login,True
SE021992,U002733,D003516,S0010,2026-02-23 07:16:00,2026-02-23 07:30:00,completed,qr_login,True
SE021993,U002733,D003516,S0007,2025-12-10 23:17:00,2025-12-10 23:40:00,completed,qr_login,True
SE021994,U002733,D003516,S0009,2025-11-01 03:37:00,2025-11-01 04:22:00,completed,qr_login,True
SE021995,U002733,D003516,S0005,2026-01-25 09:25:00,2026-01-25 09:33:00,completed,qr_login,True
SE021996,U002733,D003516,S0011,2025-10-27 04:24:00,2025-10-27 05:02:00,completed,face_verification,True
SE021997,U002733,D003516,S0005,2026-04-04 09:36:00,2026-04-04 09:59:00,completed,qr_login,True
