user_id,user_created_at,account_status,account_age_days,age_band,primary_region,baseline_login_frequency_band,baseline_travel_profile
U002894,2019-11-14 00:31:00,inactive,2340,18_24,SG_WEST,low,occasional_travel
U002895,2021-10-21 17:32:00,active,1632,65_plus,SG_WEST,high,occasional_travel
U002896,2019-04-04 10:37:00,active,2564,25_34,SG_NORTH,low,local_only
U002897,2026-03-15 13:13:00,active,26,50_64,SG_NORTHEAST,medium,occasional_travel
U002898,2025-07-29 10:08:00,active,256,50_64,SG_NORTHEAST,low,local_only
U002899,2025-05-13 13:12:00,active,332,65_plus,SG_WEST,low,local_only
U002900,2025-07-13 23:12:00,active,271,65_plus,SG_WEST,low,occasional_travel
U002901,2019-03-19 15:18:00,active,2579,35_49,SG_CENTRAL,medium,occasional_travel
U002902,2017-08-08 05:58:00,active,3168,65_plus,SG_EAST,high,occasional_travel
U002903,2019-01-28 21:58:00,active,2629,18_24,SG_WEST,low,frequent_travel
U002904,2023-02-20 02:47:00,active,1146,50_64,SG_NORTH,medium,frequent_travel
U002905,2023-02-12 22:40:00,active,1153,50_64,SG_EAST,high,occasional_travel
U002906,2017-09-19 21:57:00,active,3125,65_plus,SG_EAST,medium,local_only
U002907,2020-01-18 08:52:00,active,2275,50_64,SG_NORTH,medium,local_only
U002908,2024-06-20 16:43:00,active,659,65_plus,SG_CENTRAL,medium,local_only
U002909,2021-10-26 18:07:00,active,1627,35_49,SG_CENTRAL,low,local_only
U002910,2024-01-01 20:31:00,active,830,25_34,SG_WEST,medium,frequent_travel
U002911,2024-05-10 05:06:00,active,701,50_64,SG_CENTRAL,medium,frequent_travel
U002912,2025-05-21 20:10:00,active,324,25_34,SG_CENTRAL,low,frequent_travel
U002913,2024-06-11 12:00:00,active,669,25_34,SG_NORTH,low,frequent_travel
U002914,2018-10-08 01:10:00,active,2742,50_64,SG_NORTHEAST,high,occasional_travel
U002915,2022-01-22 07:52:00,active,1540,50_64,SG_CENTRAL,high,frequent_travel
U002916,2022-12-13 01:32:00,active,1215,18_24,SG_EAST,high,occasional_travel
U002917,2025-09-28 07:12:00,active,195,35_49,SG_NORTHEAST,low,local_only
U002918,2021-06-10 02:36:00,active,1766,18_24,SG_EAST,medium,local_only
U002919,2018-08-18 03:28:00,active,2793,50_64,SG_NORTH,high,local_only
U002920,2024-09-07 20:12:00,active,580,50_64,SG_NORTHEAST,low,local_only
U002921,2025-06-08 11:32:00,active,307,18_24,SG_NORTH,high,frequent_travel
U002922,2016-12-31 05:47:00,active,3388,25_34,SG_WEST,high,occasional_travel
U002923,2024-05-08 16:28:00,active,702,50_64,SG_NORTHEAST,medium,local_only
U002924,2017-10-10 21:28:00,active,3104,25_34,SG_NORTHEAST,low,local_only
U002925,2016-10-06 18:25:00,active,3473,35_49,SG_NORTH,low,occasional_travel
U002926,2023-09-16 16:28:00,active,937,18_24,SG_NORTH,high,frequent_travel
U002927,2020-03-02 14:17:00,active,2230,18_24,SG_NORTH,medium,frequent_travel
U002928,2025-08-03 22:16:00,active,250,50_64,SG_EAST,medium,frequent_travel
U002929,2017-07-13 07:00:00,active,3194,18_24,SG_WEST,low,occasional_travel
U002930,2020-03-19 07:06:00,active,2214,25_34,SG_EAST,low,frequent_travel
U002931,2022-05-12 00:49:00,active,1430,18_24,SG_NORTH,high,frequent_travel
U002932,2022-03-04 11:30:00,active,1499,65_plus,SG_NORTH,low,frequent_travel
U002933,2023-04-21 22:11:00,active,1085,18_24,SG_NORTHEAST,high,local_only
U002934,2025-06-17 16:32:00,active,297,65_plus,SG_NORTH,medium,frequent_travel
U002935,2025-10-31 16:59:00,active,161,35_49,SG_EAST,medium,frequent_travel
U002936,2019-06-12 17:31:00,active,2494,65_plus,SG_CENTRAL,low,local_only
U002937,2025-11-08 00:43:00,active,154,65_plus,SG_EAST,high,frequent_travel
U002938,2021-06-01 15:35:00,active,1774,35_49,SG_NORTHEAST,medium,frequent_travel
U002939,2024-10-26 01:50:00,active,532,35_49,SG_NORTHEAST,high,frequent_travel
U002940,2019-03-21 09:45:00,active,2578,35_49,SG_WEST,medium,frequent_travel
U002941,2020-02-26 18:41:00,active,2235,18_24,SG_NORTH,low,occasional_travel
U002942,2024-04-08 03:59:00,active,733,50_64,SG_NORTH,medium,occasional_travel
U002943,2024-01-29 17:36:00,active,802,25_34,SG_CENTRAL,high,occasional_travel
U002944,2023-03-12 23:01:00,active,1125,65_plus,SG_CENTRAL,high,frequent_travel
U002945,2018-10-31 20:16:00,active,2718,65_plus,SG_NORTH,medium,frequent_travel
U002946,2024-08-04 14:43:00,active,614,50_64,SG_NORTHEAST,medium,frequent_travel
U002947,2016-10-17 06:45:00,active,3463,25_34,SG_WEST,high,frequent_travel
U002948,2024-01-28 19:09:00,inactive,803,18_24,SG_NORTHEAST,medium,frequent_travel
U002949,2020-05-25 11:59:00,active,2147,25_34,SG_EAST,medium,local_only
U002950,2018-06-24 02:49:00,active,2848,35_49,SG_NORTH,medium,frequent_travel
U002951,2019-05-01 00:41:00,active,2537,65_plus,SG_CENTRAL,low,frequent_travel
U002952,2024-11-16 06:17:00,active,511,65_plus,SG_EAST,high,occasional_travel
U002953,2016-09-18 23:13:00,active,3491,25_34,SG_NORTHEAST,medium,occasional_travel
U002954,2019-08-14 22:33:00,active,2431,35_49,SG_NORTHEAST,medium,local_only
U002955,2019-02-13 03:35:00,active,2614,25_34,SG_NORTHEAST,high,frequent_travel
U002956,2016-10-12 02:49:00,active,3468,25_34,SG_EAST,high,frequent_travel
U002957,2025-02-13 00:24:00,active,422,35_49,SG_CENTRAL,high,frequent_travel
U002958,2022-08-08 05:38:00,active,1342,35_49,SG_NORTH,low,occasional_travel
U002959,2021-11-30 06:17:00,suspended,1593,25_34,SG_NORTH,high,local_only
U002960,2016-07-15 12:18:00,active,3556,65_plus,SG_NORTHEAST,high,occasional_travel
U002961,2025-02-17 04:23:00,active,418,65_plus,SG_CENTRAL,high,frequent_travel
U002962,2021-11-20 23:24:00,active,1602,50_64,SG_NORTHEAST,medium,occasional_travel
U002963,2016-09-27 16:56:00,active,3482,65_plus,SG_WEST,medium,frequent_travel
U002964,2023-01-21 03:05:00,active,1176,25_34,SG_WEST,high,frequent_travel
U002965,2024-12-05 12:57:00,active,491,65_plus,SG_CENTRAL,low,occasional_travel
U002966,2019-07-23 19:29:00,active,2453,25_34,SG_NORTHEAST,high,occasional_travel
U002967,2019-10-02 03:57:00,active,2383,18_24,SG_CENTRAL,medium,local_only
U002968,2021-11-08 01:31:00,active,1615,35_49,SG_NORTH,low,occasional_travel
U002969,2016-12-30 00:49:00,active,3389,25_34,SG_EAST,medium,frequent_travel
U002970,2016-05-04 04:41:00,active,3629,50_64,SG_NORTHEAST,low,local_only
U002971,2017-04-26 21:28:00,active,3271,35_49,SG_CENTRAL,low,frequent_travel
U002972,2023-04-19 06:54:00,active,1088,18_24,SG_WEST,low,local_only
U002973,2017-07-27 23:56:00,active,3179,50_64,SG_NORTHEAST,high,local_only
U002974,2018-06-20 15:49:00,active,2851,65_plus,SG_CENTRAL,high,frequent_travel
U002975,2016-11-30 07:31:00,active,3419,18_24,SG_WEST,medium,local_only
U002976,2023-08-22 18:27:00,active,962,35_49,SG_NORTH,low,local_only
U002977,2022-07-25 16:59:00,active,1355,50_64,SG_NORTH,low,occasional_travel
U002978,2016-08-01 16:05:00,active,3539,50_64,SG_NORTHEAST,medium,occasional_travel
U002979,2022-12-05 06:17:00,active,1223,35_49,SG_NORTHEAST,medium,frequent_travel
U002980,2018-10-09 02:28:00,active,2741,35_49,SG_NORTHEAST,medium,occasional_travel
U002981,2017-05-06 01:11:00,active,3262,65_plus,SG_WEST,low,frequent_travel
U002982,2024-10-31 01:37:00,locked,527,18_24,SG_CENTRAL,high,occasional_travel
U002983,2022-07-20 11:08:00,active,1361,18_24,SG_CENTRAL,low,local_only
U002984,2017-04-15 01:32:00,active,3283,25_34,SG_NORTHEAST,high,local_only
U002985,2025-06-18 03:56:00,active,297,18_24,SG_WEST,medium,local_only
U002986,2023-12-10 11:49:00,active,853,50_64,SG_CENTRAL,high,local_only
U002987,2019-03-04 14:24:00,active,2594,25_34,SG_CENTRAL,medium,occasional_travel
U002988,2023-02-01 18:16:00,active,1164,50_64,SG_NORTH,high,frequent_travel
U002989,2018-03-28 19:16:00,active,2935,25_34,SG_NORTH,medium,frequent_travel
U002990,2017-06-05 20:57:00,active,3231,35_49,SG_NORTH,low,frequent_travel
U002991,2026-03-16 07:35:00,active,26,65_plus,SG_EAST,medium,occasional_travel
U002992,2023-12-07 09:38:00,active,856,25_34,SG_NORTHEAST,low,frequent_travel
U002993,2024-10-11 05:31:00,active,547,25_34,SG_EAST,high,local_only
U002994,2016-06-02 13:59:00,active,3599,35_49,SG_NORTHEAST,low,local_only
U002995,2022-01-18 11:44:00,active,1544,65_plus,SG_EAST,medium,occasional_travel
U002996,2020-10-14 06:33:00,active,2005,65_plus,SG_NORTH,medium,local_only
U002997,2020-04-21 06:22:00,active,2181,50_64,SG_NORTHEAST,high,local_only
U002998,2018-10-25 20:27:00,active,2724,25_34,SG_WEST,medium,occasional_travel
U002999,2022-09-05 03:07:00,active,1314,35_49,SG_NORTHEAST,high,occasional_travel
U003000,2020-11-07 07:23:00,active,1981,65_plus,SG_CENTRAL,medium,local_only
U003001,2019-05-05 08:56:00,active,2533,50_64,SG_NORTH,high,frequent_travel
U003002,2023-07-29 08:31:00,active,987,65_plus,SG_EAST,high,occasional_travel
U003003,2024-12-01 13:59:00,active,495,18_24,SG_NORTH,high,local_only
U003004,2024-01-19 20:53:00,active,812,25_34,SG_NORTHEAST,high,frequent_travel
U003005,2024-03-10 11:01:00,active,762,25_34,SG_EAST,high,frequent_travel
U003006,2019-05-20 04:42:00,active,2518,25_34,SG_CENTRAL,high,occasional_travel
U003007,2017-04-24 00:51:00,active,3274,65_plus,SG_CENTRAL,high,occasional_travel
U003008,2023-08-17 17:08:00,active,967,25_34,SG_EAST,medium,frequent_travel
U003009,2022-03-13 12:02:00,suspended,1489,65_plus,SG_NORTHEAST,low,occasional_travel
U003010,2020-01-16 01:30:00,active,2277,18_24,SG_NORTH,high,frequent_travel
U003011,2021-01-30 19:11:00,active,1896,50_64,SG_WEST,low,local_only
U003012,2019-11-16 00:39:00,active,2338,35_49,SG_NORTHEAST,medium,frequent_travel
U003013,2018-04-03 08:02:00,active,2930,50_64,SG_NORTHEAST,high,occasional_travel
U003014,2026-03-31 05:38:00,active,11,50_64,SG_CENTRAL,low,local_only
U003015,2022-07-25 03:36:00,active,1356,65_plus,SG_NORTH,high,occasional_travel
U003016,2018-03-20 08:10:00,active,2944,35_49,SG_EAST,high,frequent_travel
U003017,2020-06-16 03:43:00,active,2125,18_24,SG_CENTRAL,low,occasional_travel
U003018,2021-10-28 10:09:00,active,1626,25_34,SG_CENTRAL,low,occasional_travel
U003019,2017-09-27 17:05:00,active,3117,50_64,SG_NORTHEAST,high,frequent_travel
U003020,2016-08-03 16:35:00,active,3537,25_34,SG_WEST,high,frequent_travel
U003021,2022-04-09 05:42:00,active,1463,65_plus,SG_NORTH,low,local_only
U003022,2024-01-05 11:25:00,active,827,35_49,SG_EAST,medium,frequent_travel
U003023,2025-05-10 16:28:00,active,335,65_plus,SG_WEST,low,occasional_travel
U003024,2025-07-13 00:10:00,active,272,25_34,SG_EAST,high,frequent_travel
U003025,2016-07-19 08:49:00,active,3553,25_34,SG_NORTHEAST,low,frequent_travel
U003026,2019-09-12 00:07:00,active,2403,18_24,SG_WEST,low,occasional_travel
U003027,2023-03-02 13:42:00,active,1135,65_plus,SG_EAST,low,frequent_travel
U003028,2017-01-16 05:18:00,active,3372,65_plus,SG_NORTH,medium,local_only
U003029,2023-12-01 12:34:00,active,861,18_24,SG_NORTHEAST,low,local_only
U003030,2021-10-25 10:21:00,active,1629,25_34,SG_CENTRAL,low,local_only
U003031,2024-12-13 12:34:00,active,483,50_64,SG_NORTH,medium,frequent_travel
U003032,2024-09-17 10:11:00,active,571,18_24,SG_CENTRAL,low,occasional_travel
U003033,2021-10-05 08:26:00,active,1649,25_34,SG_CENTRAL,low,frequent_travel
U003034,2018-03-09 10:55:00,active,2955,35_49,SG_NORTHEAST,medium,local_only
U003035,2024-01-21 14:45:00,active,810,25_34,SG_CENTRAL,medium,frequent_travel
U003036,2024-02-12 21:17:00,active,788,25_34,SG_NORTHEAST,low,frequent_travel
U003037,2024-04-08 20:28:00,active,732,35_49,SG_NORTHEAST,low,local_only
U003038,2017-09-15 02:23:00,active,3130,18_24,SG_WEST,low,frequent_travel
U003039,2018-08-13 22:32:00,active,2797,25_34,SG_WEST,low,frequent_travel
U003040,2018-10-27 00:52:00,inactive,2723,25_34,SG_NORTHEAST,medium,occasional_travel
U003041,2024-10-31 11:25:00,active,527,65_plus,SG_EAST,high,occasional_travel
U003042,2022-05-08 23:01:00,active,1433,18_24,SG_CENTRAL,low,frequent_travel
U003043,2018-10-18 16:35:00,active,2731,25_34,SG_NORTHEAST,medium,local_only
U003044,2017-07-28 08:41:00,active,3179,50_64,SG_CENTRAL,low,occasional_travel
U003045,2024-02-19 21:32:00,active,781,65_plus,SG_WEST,high,occasional_travel
U003046,2021-12-07 01:32:00,active,1586,25_34,SG_EAST,low,occasional_travel
U003047,2025-06-09 06:41:00,active,306,50_64,SG_CENTRAL,medium,local_only
U003048,2022-03-20 15:03:00,active,1482,25_34,SG_NORTHEAST,medium,occasional_travel
U003049,2025-08-07 06:20:00,active,247,18_24,SG_NORTH,high,frequent_travel
U003050,2025-04-26 21:17:00,active,349,65_plus,SG_CENTRAL,medium,local_only
U003051,2024-10-26 07:41:00,active,532,65_plus,SG_CENTRAL,medium,occasional_travel
U003052,2023-05-08 06:36:00,active,1069,18_24,SG_EAST,high,frequent_travel
U003053,2016-07-24 02:16:00,active,3548,18_24,SG_CENTRAL,low,frequent_travel
U003054,2022-03-15 22:10:00,locked,1487,65_plus,SG_NORTH,medium,occasional_travel
U003055,2017-06-15 01:29:00,active,3222,35_49,SG_NORTH,high,frequent_travel
U003056,2017-07-19 00:08:00,active,3188,50_64,SG_EAST,low,occasional_travel
U003057,2020-11-24 08:23:00,active,1964,35_49,SG_NORTH,medium,local_only
U003058,2025-01-14 10:30:00,active,452,18_24,SG_NORTHEAST,low,local_only
U003059,2023-12-15 11:06:00,active,848,50_64,SG_NORTHEAST,low,local_only
U003060,2021-03-27 22:24:00,active,1840,18_24,SG_NORTH,low,occasional_travel
U003061,2020-06-27 10:33:00,active,2114,65_plus,SG_CENTRAL,high,frequent_travel
U003062,2022-03-02 20:43:00,active,1500,65_plus,SG_CENTRAL,high,local_only
U003063,2022-06-08 09:56:00,active,1403,25_34,SG_NORTHEAST,low,occasional_travel
U003064,2021-03-13 08:32:00,active,1855,50_64,SG_EAST,medium,local_only
U003065,2025-09-28 02:11:00,active,195,65_plus,SG_WEST,medium,occasional_travel
U003066,2024-01-14 22:20:00,active,817,25_34,SG_CENTRAL,low,frequent_travel
U003067,2021-05-25 05:48:00,active,1782,65_plus,SG_WEST,medium,occasional_travel
U003068,2018-05-21 21:21:00,active,2881,50_64,SG_CENTRAL,low,local_only
U003069,2019-12-26 11:49:00,active,2298,25_34,SG_NORTHEAST,medium,local_only
U003070,2017-01-18 21:00:00,active,3369,50_64,SG_NORTH,medium,local_only
U003071,2025-05-22 23:57:00,active,323,65_plus,SG_EAST,low,frequent_travel
U003072,2016-09-13 19:48:00,active,3496,18_24,SG_WEST,medium,occasional_travel
U003073,2021-07-03 08:35:00,active,1743,35_49,SG_NORTHEAST,low,local_only
U003074,2017-05-12 08:02:00,active,3256,65_plus,SG_NORTH,high,occasional_travel
U003075,2024-11-18 03:24:00,active,509,35_49,SG_NORTHEAST,low,frequent_travel
U003076,2017-08-29 17:10:00,active,3146,65_plus,SG_WEST,high,local_only
U003077,2022-09-29 03:30:00,active,1290,18_24,SG_WEST,low,local_only
U003078,2023-05-30 15:10:00,active,1046,18_24,SG_NORTHEAST,medium,frequent_travel
U003079,2016-12-18 15:36:00,active,3400,50_64,SG_NORTHEAST,high,occasional_travel
U003080,2019-02-11 04:22:00,active,2616,25_34,SG_NORTH,high,occasional_travel
U003081,2018-08-05 07:54:00,active,2806,50_64,SG_NORTHEAST,high,frequent_travel
U003082,2022-12-30 08:31:00,active,1198,50_64,SG_CENTRAL,low,local_only
U003083,2020-11-02 02:13:00,locked,1986,50_64,SG_NORTH,high,occasional_travel
U003084,2023-06-30 04:03:00,active,1016,35_49,SG_NORTH,low,local_only
U003085,2018-01-04 12:30:00,suspended,3018,65_plus,SG_NORTHEAST,medium,frequent_travel
U003086,2019-11-26 08:07:00,inactive,2328,50_64,SG_CENTRAL,low,frequent_travel
U003087,2017-01-19 03:00:00,active,3369,50_64,SG_EAST,low,local_only
U003088,2021-01-14 10:16:00,active,1913,65_plus,SG_EAST,low,local_only
U003089,2021-09-02 10:08:00,active,1682,18_24,SG_WEST,low,frequent_travel
U003090,2017-04-25 09:09:00,active,3273,65_plus,SG_NORTHEAST,high,frequent_travel
U003091,2020-08-13 16:03:00,active,2066,25_34,SG_CENTRAL,low,occasional_travel
U003092,2026-01-09 17:40:00,active,91,65_plus,SG_WEST,high,frequent_travel
U003093,2025-12-07 09:36:00,inactive,125,50_64,SG_WEST,medium,frequent_travel
U003094,2024-09-22 06:31:00,active,566,50_64,SG_WEST,high,frequent_travel
U003095,2018-01-03 04:03:00,active,3020,50_64,SG_NORTHEAST,medium,occasional_travel
U003096,2026-02-22 17:36:00,active,47,18_24,SG_WEST,high,local_only
U003097,2021-07-30 19:49:00,active,1715,18_24,SG_EAST,low,occasional_travel
U003098,2019-12-17 09:06:00,active,2307,50_64,SG_CENTRAL,high,frequent_travel
U003099,2025-05-02 06:37:00,active,344,50_64,SG_NORTHEAST,medium,local_only
U003100,2019-07-19 13:07:00,active,2457,65_plus,SG_EAST,medium,frequent_travel
U003101,2017-11-03 22:37:00,active,3080,50_64,SG_CENTRAL,medium,local_only
U003102,2019-09-03 23:54:00,active,2411,18_24,SG_WEST,low,frequent_travel
U003103,2021-07-12 08:10:00,active,1734,18_24,SG_NORTH,high,frequent_travel
U003104,2023-06-30 05:58:00,active,1016,65_plus,SG_NORTHEAST,low,occasional_travel
U003105,2018-03-03 23:08:00,active,2960,50_64,SG_NORTHEAST,high,frequent_travel
U003106,2019-01-31 22:25:00,active,2626,18_24,SG_NORTHEAST,medium,frequent_travel
U003107,2019-02-07 02:21:00,active,2620,50_64,SG_NORTH,high,local_only
U003108,2018-03-14 02:58:00,active,2950,50_64,SG_CENTRAL,medium,occasional_travel
U003109,2020-07-16 01:21:00,active,2095,50_64,SG_CENTRAL,low,frequent_travel
U003110,2022-06-27 08:31:00,active,1384,25_34,SG_WEST,high,local_only
U003111,2017-01-06 14:30:00,active,3381,65_plus,SG_NORTHEAST,low,local_only
U003112,2020-08-21 16:25:00,suspended,2058,25_34,SG_WEST,high,occasional_travel
U003113,2020-04-20 12:14:00,active,2181,65_plus,SG_CENTRAL,medium,local_only
U003114,2023-05-18 22:31:00,active,1058,65_plus,SG_NORTH,high,frequent_travel
U003115,2025-07-05 21:30:00,active,279,18_24,SG_CENTRAL,medium,local_only
U003116,2023-11-15 08:09:00,active,878,25_34,SG_WEST,high,frequent_travel
U003117,2019-02-06 06:26:00,inactive,2621,25_34,SG_NORTH,low,local_only
U003118,2023-11-19 19:47:00,active,873,18_24,SG_WEST,low,local_only
U003119,2025-10-14 03:19:00,active,179,65_plus,SG_CENTRAL,medium,occasional_travel
U003120,2017-07-13 12:06:00,active,3193,25_34,SG_WEST,medium,occasional_travel
U003121,2020-09-20 07:04:00,active,2029,65_plus,SG_CENTRAL,medium,occasional_travel
U003122,2018-12-26 10:56:00,active,2663,35_49,SG_WEST,low,frequent_travel
U003123,2021-08-09 22:17:00,active,1705,50_64,SG_NORTH,high,local_only
U003124,2017-08-12 18:24:00,active,3163,35_49,SG_NORTHEAST,high,frequent_travel
U003125,2017-10-30 17:21:00,active,3084,65_plus,SG_NORTHEAST,high,local_only
U003126,2016-07-23 22:20:00,active,3548,65_plus,SG_EAST,low,occasional_travel
U003127,2025-05-19 20:54:00,active,326,65_plus,SG_CENTRAL,low,occasional_travel
U003128,2019-04-19 05:42:00,active,2549,50_64,SG_WEST,high,occasional_travel
U003129,2019-05-12 13:22:00,active,2525,25_34,SG_NORTHEAST,medium,frequent_travel
U003130,2019-05-04 17:15:00,active,2533,65_plus,SG_NORTH,high,occasional_travel
U003131,2018-07-22 08:56:00,active,2820,65_plus,SG_WEST,medium,frequent_travel
U003132,2025-09-22 08:14:00,active,201,25_34,SG_NORTHEAST,high,local_only
U003133,2025-08-14 12:33:00,active,239,35_49,SG_EAST,high,occasional_travel
U003134,2016-04-21 12:18:00,active,3641,18_24,SG_CENTRAL,medium,local_only
U003135,2021-07-15 12:42:00,active,1730,25_34,SG_NORTHEAST,high,frequent_travel
U003136,2017-03-21 22:32:00,active,3307,35_49,SG_EAST,medium,frequent_travel
U003137,2019-01-06 07:43:00,active,2652,65_plus,SG_WEST,medium,occasional_travel
U003138,2019-07-22 10:06:00,active,2455,18_24,SG_CENTRAL,low,frequent_travel
U003139,2018-12-01 13:47:00,active,2687,25_34,SG_WEST,high,frequent_travel
U003140,2023-06-22 05:54:00,active,1024,50_64,SG_NORTH,high,occasional_travel
U003141,2017-06-19 17:00:00,active,3217,50_64,SG_NORTH,medium,local_only
U003142,2022-08-11 21:08:00,active,1338,18_24,SG_WEST,medium,occasional_travel
U003143,2016-07-28 23:35:00,active,3543,50_64,SG_WEST,high,local_only
U003144,2019-11-14 20:38:00,active,2339,35_49,SG_WEST,low,local_only
U003145,2017-07-06 18:43:00,active,3200,18_24,SG_NORTH,low,local_only
U003146,2016-08-30 23:24:00,active,3510,50_64,SG_NORTH,low,frequent_travel
U003147,2024-03-17 21:43:00,active,754,35_49,SG_CENTRAL,low,occasional_travel
U003148,2019-03-08 00:36:00,active,2591,35_49,SG_EAST,low,local_only
U003149,2018-06-26 12:58:00,active,2845,25_34,SG_CENTRAL,low,local_only
U003150,2022-12-24 05:50:00,suspended,1204,50_64,SG_NORTH,medium,frequent_travel
U003151,2018-11-29 19:50:00,active,2689,25_34,SG_WEST,high,local_only
U003152,2021-11-25 11:04:00,active,1598,25_34,SG_WEST,high,local_only
U003153,2025-03-28 23:18:00,active,378,65_plus,SG_WEST,high,frequent_travel
U003154,2019-02-07 22:45:00,inactive,2619,18_24,SG_NORTHEAST,low,local_only
U003155,2020-12-14 15:55:00,active,1943,50_64,SG_NORTH,high,occasional_travel
U003156,2020-01-05 07:39:00,active,2288,18_24,SG_EAST,high,frequent_travel
U003157,2016-05-18 23:47:00,active,3614,18_24,SG_WEST,medium,local_only
U003158,2018-03-21 22:04:00,active,2942,25_34,SG_NORTH,low,local_only
U003159,2018-02-01 08:13:00,active,2991,18_24,SG_EAST,high,occasional_travel
U003160,2023-09-16 19:40:00,active,937,50_64,SG_WEST,high,frequent_travel
U003161,2018-02-03 22:50:00,active,2988,65_plus,SG_CENTRAL,medium,frequent_travel
U003162,2022-05-06 14:19:00,active,1435,35_49,SG_NORTHEAST,low,occasional_travel
U003163,2024-11-04 07:48:00,active,523,25_34,SG_NORTHEAST,medium,occasional_travel
U003164,2022-03-21 02:51:00,active,1482,50_64,SG_WEST,medium,frequent_travel
U003165,2022-02-27 02:16:00,active,1504,35_49,SG_EAST,low,local_only
U003166,2025-01-10 07:14:00,locked,456,25_34,SG_NORTH,medium,frequent_travel
U003167,2019-05-19 19:14:00,active,2518,65_plus,SG_CENTRAL,medium,occasional_travel
U003168,2017-08-07 22:25:00,active,3168,25_34,SG_WEST,high,frequent_travel
U003169,2018-09-01 06:20:00,active,2779,18_24,SG_EAST,high,frequent_travel
U003170,2022-01-07 12:37:00,active,1554,18_24,SG_NORTH,medium,frequent_travel
U003171,2026-02-18 13:39:00,active,51,18_24,SG_NORTHEAST,medium,local_only
U003172,2017-01-02 10:35:00,active,3386,25_34,SG_CENTRAL,medium,frequent_travel
U003173,2017-05-21 04:10:00,active,3247,65_plus,SG_NORTHEAST,low,occasional_travel
U003174,2019-04-12 04:11:00,active,2556,25_34,SG_WEST,low,local_only
U003175,2016-08-27 12:07:00,active,3513,18_24,SG_NORTHEAST,low,frequent_travel
U003176,2016-06-27 22:29:00,active,3574,65_plus,SG_WEST,high,local_only
U003177,2016-10-28 21:30:00,active,3451,25_34,SG_WEST,medium,occasional_travel
U003178,2018-10-05 23:44:00,active,2744,50_64,SG_CENTRAL,high,local_only
U003179,2017-01-31 17:45:00,active,3356,18_24,SG_NORTH,high,frequent_travel
U003180,2023-11-02 20:38:00,active,890,65_plus,SG_CENTRAL,low,frequent_travel
U003181,2018-07-31 13:47:00,active,2810,35_49,SG_EAST,high,frequent_travel
U003182,2024-11-22 06:59:00,active,505,65_plus,SG_NORTHEAST,high,occasional_travel
U003183,2016-06-21 17:37:00,active,3580,65_plus,SG_NORTHEAST,high,occasional_travel
U003184,2019-09-13 18:00:00,active,2401,25_34,SG_NORTHEAST,low,occasional_travel
U003185,2022-09-30 19:35:00,active,1288,25_34,SG_NORTH,low,occasional_travel
U003186,2016-11-09 20:40:00,active,3439,35_49,SG_NORTH,low,local_only
U003187,2017-03-11 08:57:00,active,3318,65_plus,SG_NORTHEAST,high,occasional_travel
U003188,2018-04-23 03:23:00,active,2910,25_34,SG_EAST,high,frequent_travel
U003189,2023-09-26 15:47:00,active,927,65_plus,SG_EAST,low,frequent_travel
U003190,2017-05-23 08:29:00,active,3245,18_24,SG_NORTHEAST,medium,local_only
U003191,2021-11-18 06:39:00,locked,1605,65_plus,SG_EAST,low,frequent_travel
U003192,2016-07-21 18:26:00,active,3550,65_plus,SG_NORTHEAST,low,local_only
U003193,2024-08-23 07:52:00,active,596,18_24,SG_CENTRAL,low,local_only
U003194,2024-04-22 11:56:00,active,719,65_plus,SG_NORTH,medium,occasional_travel
U003195,2022-01-08 08:06:00,active,1554,18_24,SG_NORTHEAST,high,frequent_travel
U003196,2018-09-29 16:57:00,active,2750,50_64,SG_NORTH,low,local_only
U003197,2020-02-19 09:09:00,active,2243,25_34,SG_WEST,medium,local_only
U003198,2023-01-15 09:54:00,active,1182,25_34,SG_NORTHEAST,medium,occasional_travel
U003199,2018-12-28 03:41:00,active,2661,18_24,SG_NORTHEAST,high,local_only
U003200,2017-06-16 19:32:00,active,3220,65_plus,SG_EAST,low,occasional_travel
U003201,2022-10-21 22:04:00,active,1267,65_plus,SG_WEST,high,local_only
U003202,2025-11-20 11:53:00,active,142,18_24,SG_NORTH,medium,local_only
U003203,2026-03-27 23:23:00,active,14,35_49,SG_WEST,high,frequent_travel
U003204,2022-01-08 21:04:00,active,1553,35_49,SG_CENTRAL,high,local_only
U003205,2021-05-21 21:14:00,inactive,1785,50_64,SG_NORTH,medium,local_only
U003206,2025-06-13 11:34:00,active,302,50_64,SG_WEST,medium,local_only
U003207,2018-04-30 08:56:00,active,2903,25_34,SG_WEST,low,occasional_travel
U003208,2020-03-15 00:57:00,active,2218,65_plus,SG_NORTHEAST,medium,frequent_travel
U003209,2021-01-05 10:35:00,active,1922,18_24,SG_WEST,high,local_only
U003210,2021-06-15 21:41:00,active,1760,35_49,SG_NORTHEAST,low,occasional_travel
U003211,2020-04-13 16:38:00,active,2188,50_64,SG_EAST,medium,frequent_travel
U003212,2021-02-16 11:29:00,active,1880,65_plus,SG_NORTH,high,frequent_travel
U003213,2020-06-10 14:19:00,active,2130,50_64,SG_NORTHEAST,high,frequent_travel
U003214,2019-02-02 19:27:00,active,2624,18_24,SG_WEST,low,occasional_travel
U003215,2017-04-09 15:49:00,active,3288,35_49,SG_NORTH,low,frequent_travel
