session_id,scenario_name,user_id,device_id,service_id,authenticated_flag,login_stage_suspicious
SE019940,normal_returning_login_and_normal_usage,U002486,D003204,S0008,True,False
SE019941,social_engineering_or_malicious_approval,U002486,D003204,S0009,True,True
SE019942,normal_returning_login_and_normal_usage,U002487,D003205,S0001,True,False
SE019943,social_engineering_or_malicious_approval,U002487,D003205,S0011,True,True
SE019944,normal_returning_login_and_normal_usage,U002487,D003205,S0004,True,False
SE019945,legitimate_travel_or_device_change_login,U002487,D003205,S0002,True,False
SE019946,normal_returning_login_and_normal_usage,U002487,D003205,S0007,True,False
SE019947,remote_control_or_device_compromise_access,U002487,D003205,S0009,True,True
SE019948,normal_returning_login_and_normal_usage,U002487,D003205,S0011,True,False
SE019949,normal_returning_login_and_normal_usage,U002487,D003205,S0005,True,False
SE019950,normal_returning_login_and_normal_usage,U002487,D003205,S0003,True,False
SE019951,social_engineering_or_malicious_approval,U002487,D003205,S0006,True,True
SE019952,normal_returning_login_and_normal_usage,U002487,D003205,S0006,True,False
SE019953,legitimate_travel_or_device_change_login,U002488,D003206,S0005,True,False
SE019954,normal_returning_login_and_normal_usage,U002488,D003206,S0006,True,False
SE019955,normal_returning_login_and_normal_usage,U002488,D003206,S0006,True,False
SE019956,normal_returning_login_and_normal_usage,U002488,D003206,S0006,True,False
SE019957,normal_returning_login_and_normal_usage,U002488,D003206,S0009,True,False
SE019958,legitimate_travel_or_device_change_login,U002488,D003206,S0009,True,False
SE019959,normal_returning_login_and_normal_usage,U002488,D003206,S0012,True,False
SE019960,normal_returning_login_and_normal_usage,U002488,D003206,S0001,True,False
SE019961,normal_returning_login_and_normal_usage,U002489,D003207,S0004,True,False
SE019962,normal_returning_login_and_normal_usage,U002489,D003208,S0012,True,False
SE019963,normal_returning_login_and_normal_usage,U002489,D003207,S0005,True,False
SE019964,legitimate_travel_or_device_change_login,U002489,D003207,S0003,True,False
SE019965,social_engineering_or_malicious_approval,U002489,D003207,S0008,True,False
SE019966,normal_returning_login_and_normal_usage,U002489,D003208,S0010,True,False
SE019967,normal_returning_login_and_normal_usage,U002489,D003208,S0009,True,False
SE019968,legitimate_travel_or_device_change_login,U002490,D003209,S0012,True,False
SE019969,normal_returning_login_and_normal_usage,U002490,D003209,S0012,True,False
SE019970,legitimate_first_time_or_infrequent_service_usage,U002490,D003209,S0011,True,False
SE019971,normal_returning_login_and_normal_usage,U002490,D003209,S0003,True,False
SE019972,normal_returning_login_and_normal_usage,U002490,D003209,S0007,True,False
SE019973,normal_returning_login_and_normal_usage,U002490,D003209,S0007,True,False
SE019974,legitimate_travel_or_device_change_login,U002490,D003209,S0010,True,False
SE019975,normal_returning_login_and_normal_usage,U002490,D003209,S0004,True,False
SE019976,normal_returning_login_and_normal_usage,U002490,D003209,S0007,True,False
SE019977,legitimate_travel_or_device_change_login,U002490,D003209,S0004,True,False
SE019978,normal_returning_login_and_normal_usage,U002491,D003210,S0004,True,False
SE019979,remote_control_or_device_compromise_access,U002491,D003210,S0006,True,True
SE019980,suspicious_downstream_misuse_after_successful_access,U002491,D003210,S0011,True,False
SE019981,normal_returning_login_and_normal_usage,U002491,D003210,S0003,True,False
SE019982,normal_returning_login_and_normal_usage,U002491,D003210,S0008,True,False
SE019983,normal_returning_login_and_normal_usage,U002491,D003210,S0008,True,False
SE019984,normal_returning_login_and_normal_usage,U002491,D003210,S0002,True,False
SE019985,remote_control_or_device_compromise_access,U002491,D003210,S0009,True,True
SE019986,normal_returning_login_and_normal_usage,U002492,D003211,S0001,True,False
SE019987,normal_returning_login_and_normal_usage,U002492,D003211,S0005,True,False
SE019988,normal_returning_login_and_normal_usage,U002492,D003211,S0005,True,False
SE019989,normal_returning_login_and_normal_usage,U002492,D003211,S0006,True,False
SE019990,normal_returning_login_and_normal_usage,U002492,D003211,S0010,True,False
SE019991,normal_returning_login_and_normal_usage,U002492,D003211,S0008,True,False
SE019992,social_engineering_or_malicious_approval,U002492,D003211,S0008,True,True
SE019993,normal_returning_login_and_normal_usage,U002492,D003211,S0006,True,False
SE019994,normal_returning_login_and_normal_usage,U002492,D003211,S0002,True,False
SE019995,normal_returning_login_and_normal_usage,U002492,D003211,S0004,True,False
SE019996,legitimate_travel_or_device_change_login,U002492,D003211,S0009,True,False
SE019997,normal_returning_login_and_normal_usage,U002492,D003211,S0005,True,False
SE019998,normal_returning_login_and_normal_usage,U002493,D003212,S0011,True,False
SE019999,social_engineering_or_malicious_approval,U002493,D003212,S0004,True,True
SE020000,normal_returning_login_and_normal_usage,U002493,D003212,S0002,True,False
SE020001,normal_returning_login_and_normal_usage,U002493,D003212,S0011,True,False
SE020002,legitimate_first_time_or_infrequent_service_usage,U002493,D003212,S0003,True,False
SE020003,relinquished_account_access_and_operation,U002494,D003213,S0005,True,False
SE020004,legitimate_travel_or_device_change_login,U002494,D003213,S0007,True,False
SE020005,normal_returning_login_and_normal_usage,U002494,D003213,S0009,True,False
SE020006,normal_returning_login_and_normal_usage,U002494,D003213,S0012,True,False
SE020007,normal_returning_login_and_normal_usage,U002494,D003213,S0011,True,False
SE020008,normal_returning_login_and_normal_usage,U002494,D003213,S0001,True,False
SE020009,normal_returning_login_and_normal_usage,U002494,D003213,S0002,True,False
SE020010,legitimate_first_time_or_infrequent_service_usage,U002494,D003213,S0009,True,False
SE020011,normal_returning_login_and_normal_usage,U002494,D003213,S0003,True,False
SE020012,suspicious_downstream_misuse_after_successful_access,U002494,D003213,S0004,True,False
SE020013,normal_returning_login_and_normal_usage,U002495,D003214,S0002,True,False
SE020014,suspicious_downstream_misuse_after_successful_access,U002495,D003214,S0002,True,False
SE020015,normal_returning_login_and_normal_usage,U002495,D003214,S0012,True,False
SE020016,repeated_attempts_before_success,U002495,D003214,S0007,True,True
SE020017,legitimate_travel_or_device_change_login,U002495,D003214,S0003,True,False
SE020018,legitimate_travel_or_device_change_login,U002495,D003214,S0002,True,False
SE020019,social_engineering_or_malicious_approval,U002495,D003214,S0012,True,True
SE020020,remote_control_or_device_compromise_access,U002495,D003214,S0010,True,True
SE020021,suspicious_downstream_misuse_after_successful_access,U002495,D003214,S0001,True,False
SE020022,repeated_attempts_before_success,U002495,D003214,S0012,True,True
SE020023,normal_returning_login_and_normal_usage,U002495,D003214,S0012,True,False
SE020024,repeated_attempts_before_success,U002496,D003216,S0003,False,True
SE020025,normal_returning_login_and_normal_usage,U002496,D003215,S0010,True,False
SE020026,legitimate_travel_or_device_change_login,U002496,D003216,S0002,True,False
SE020027,legitimate_travel_or_device_change_login,U002496,D003215,S0005,True,False
SE020028,normal_returning_login_and_normal_usage,U002496,D003216,S0003,True,False
SE020029,normal_returning_login_and_normal_usage,U002496,D003215,S0004,True,False
SE020030,normal_returning_login_and_normal_usage,U002497,D003217,S0008,True,False
SE020031,normal_returning_login_and_normal_usage,U002497,D003217,S0004,True,False
SE020032,relinquished_account_access_and_operation,U002497,D003217,S0002,True,False
SE020033,normal_returning_login_and_normal_usage,U002497,D003217,S0004,True,False
SE020034,normal_returning_login_and_normal_usage,U002497,D003217,S0003,True,False
SE020035,normal_returning_login_and_normal_usage,U002497,D003217,S0001,True,False
SE020036,normal_returning_login_and_normal_usage,U002497,D003217,S0008,True,False
SE020037,legitimate_travel_or_device_change_login,U002497,D003217,S0011,True,False
SE020038,legitimate_first_time_or_infrequent_service_usage,U002497,D003217,S0001,True,False
SE020039,legitimate_first_time_or_infrequent_service_usage,U002497,D003217,S0007,True,False
SE020040,suspicious_downstream_misuse_after_successful_access,U002497,D003217,S0009,True,False
SE020041,normal_returning_login_and_normal_usage,U002498,D003218,S0008,True,False
SE020042,normal_returning_login_and_normal_usage,U002498,D003218,S0002,True,False
SE020043,normal_returning_login_and_normal_usage,U002498,D003218,S0003,True,False
SE020044,normal_returning_login_and_normal_usage,U002498,D003218,S0006,True,False
SE020045,normal_returning_login_and_normal_usage,U002498,D003218,S0005,True,False
SE020046,suspicious_downstream_misuse_after_successful_access,U002499,D003219,S0008,True,False
SE020047,normal_returning_login_and_normal_usage,U002499,D003219,S0010,True,False
SE020048,relinquished_account_access_and_operation,U002499,D003219,S0004,True,False
SE020049,normal_returning_login_and_normal_usage,U002499,D003219,S0006,True,False
SE020050,normal_returning_login_and_normal_usage,U002499,D003219,S0007,True,False
SE020051,legitimate_travel_or_device_change_login,U002499,D003219,S0011,True,False
SE020052,legitimate_travel_or_device_change_login,U002499,D003219,S0011,True,False
SE020053,normal_returning_login_and_normal_usage,U002499,D003219,S0008,True,False
SE020054,normal_returning_login_and_normal_usage,U002499,D003219,S0003,True,False
SE020055,normal_returning_login_and_normal_usage,U002500,D003220,S0010,True,False
SE020056,normal_returning_login_and_normal_usage,U002500,D003220,S0012,True,False
SE020057,normal_returning_login_and_normal_usage,U002500,D003220,S0011,True,False
SE020058,relinquished_account_access_and_operation,U002500,D003220,S0004,True,False
SE020059,suspicious_downstream_misuse_after_successful_access,U002500,D003220,S0011,True,False
SE020060,normal_returning_login_and_normal_usage,U002500,D003220,S0004,True,False
SE020061,normal_returning_login_and_normal_usage,U002500,D003220,S0011,True,False
SE020062,relinquished_account_access_and_operation,U002501,D003221,S0004,True,False
SE020063,legitimate_travel_or_device_change_login,U002501,D003221,S0003,True,False
SE020064,normal_returning_login_and_normal_usage,U002501,D003221,S0005,True,False
SE020065,social_engineering_or_malicious_approval,U002501,D003221,S0007,True,False
SE020066,repeated_attempts_before_success,U002501,D003221,S0004,True,True
SE020067,normal_returning_login_and_normal_usage,U002502,D003222,S0002,True,False
SE020068,normal_returning_login_and_normal_usage,U002502,D003222,S0001,True,False
SE020069,legitimate_travel_or_device_change_login,U002502,D003222,S0006,True,False
SE020070,normal_returning_login_and_normal_usage,U002502,D003222,S0005,True,False
SE020071,social_engineering_or_malicious_approval,U002502,D003222,S0006,True,True
SE020072,normal_returning_login_and_normal_usage,U002502,D003222,S0011,True,False
SE020073,legitimate_first_time_or_infrequent_service_usage,U002502,D003222,S0010,True,False
SE020074,legitimate_travel_or_device_change_login,U002502,D003222,S0008,True,False
SE020075,normal_returning_login_and_normal_usage,U002503,D003223,S0010,True,False
SE020076,normal_returning_login_and_normal_usage,U002503,D003223,S0012,True,False
SE020077,normal_returning_login_and_normal_usage,U002503,D003223,S0004,True,False
SE020078,normal_returning_login_and_normal_usage,U002503,D003223,S0004,True,False
SE020079,normal_returning_login_and_normal_usage,U002503,D003223,S0003,True,False
SE020080,normal_returning_login_and_normal_usage,U002503,D003223,S0008,True,False
SE020081,normal_returning_login_and_normal_usage,U002503,D003223,S0001,True,False
SE020082,normal_returning_login_and_normal_usage,U002503,D003223,S0008,True,False
SE020083,normal_returning_login_and_normal_usage,U002503,D003223,S0009,True,False
SE020084,social_engineering_or_malicious_approval,U002503,D003223,S0007,True,True
SE020085,normal_returning_login_and_normal_usage,U002504,D003224,S0002,True,False
SE020086,social_engineering_or_malicious_approval,U002504,D003224,S0001,True,True
SE020087,normal_returning_login_and_normal_usage,U002504,D003224,S0012,True,False
SE020088,normal_returning_login_and_normal_usage,U002504,D003224,S0001,True,False
SE020089,normal_returning_login_and_normal_usage,U002504,D003224,S0001,True,False
SE020090,suspicious_downstream_misuse_after_successful_access,U002505,D003225,S0003,True,False
SE020091,legitimate_travel_or_device_change_login,U002505,D003226,S0007,True,False
SE020092,normal_returning_login_and_normal_usage,U002505,D003226,S0009,True,False
SE020093,normal_returning_login_and_normal_usage,U002505,D003226,S0008,True,False
SE020094,normal_returning_login_and_normal_usage,U002505,D003225,S0003,True,False
SE020095,normal_returning_login_and_normal_usage,U002505,D003225,S0007,True,False
SE020096,suspicious_downstream_misuse_after_successful_access,U002505,D003225,S0006,True,False
SE020097,normal_returning_login_and_normal_usage,U002506,D003227,S0011,True,False
SE020098,normal_returning_login_and_normal_usage,U002506,D003227,S0002,True,False
SE020099,normal_returning_login_and_normal_usage,U002506,D003227,S0012,True,False
SE020100,normal_returning_login_and_normal_usage,U002506,D003227,S0009,True,False
SE020101,normal_returning_login_and_normal_usage,U002507,D003228,S0002,True,False
SE020102,normal_returning_login_and_normal_usage,U002507,D003228,S0004,True,False
SE020103,suspicious_downstream_misuse_after_successful_access,U002507,D003228,S0002,True,False
SE020104,normal_returning_login_and_normal_usage,U002507,D003228,S0012,True,False
SE020105,normal_returning_login_and_normal_usage,U002507,D003228,S0011,True,False
SE020106,normal_returning_login_and_normal_usage,U002507,D003228,S0009,True,False
SE020107,relinquished_account_access_and_operation,U002507,D003228,S0006,True,True
SE020108,normal_returning_login_and_normal_usage,U002507,D003228,S0012,True,False
SE020109,normal_returning_login_and_normal_usage,U002507,D003228,S0006,True,False
SE020110,normal_returning_login_and_normal_usage,U002507,D003228,S0010,True,False
SE020111,normal_returning_login_and_normal_usage,U002508,D003229,S0011,True,False
SE020112,normal_returning_login_and_normal_usage,U002508,D003229,S0006,True,False
SE020113,normal_returning_login_and_normal_usage,U002508,D003229,S0002,True,False
SE020114,legitimate_travel_or_device_change_login,U002508,D003229,S0012,True,False
SE020115,normal_returning_login_and_normal_usage,U002508,D003229,S0012,True,False
SE020116,normal_returning_login_and_normal_usage,U002508,D003229,S0004,True,False
SE020117,normal_returning_login_and_normal_usage,U002508,D003229,S0007,True,False
SE020118,legitimate_first_time_or_infrequent_service_usage,U002508,D003229,S0001,True,False
SE020119,legitimate_first_time_or_infrequent_service_usage,U002508,D003229,S0009,True,False
SE020120,normal_returning_login_and_normal_usage,U002508,D003229,S0010,True,False
SE020121,normal_returning_login_and_normal_usage,U002509,D003230,S0002,True,False
SE020122,normal_returning_login_and_normal_usage,U002509,D003230,S0005,True,False
SE020123,normal_returning_login_and_normal_usage,U002509,D003231,S0006,True,False
SE020124,normal_returning_login_and_normal_usage,U002509,D003231,S0006,True,False
SE020125,legitimate_travel_or_device_change_login,U002509,D003230,S0003,True,False
SE020126,normal_returning_login_and_normal_usage,U002509,D003230,S0012,True,False
SE020127,normal_returning_login_and_normal_usage,U002510,D003232,S0008,True,False
SE020128,normal_returning_login_and_normal_usage,U002510,D003232,S0011,True,False
SE020129,normal_returning_login_and_normal_usage,U002510,D003232,S0009,True,False
SE020130,normal_returning_login_and_normal_usage,U002510,D003232,S0003,True,False
SE020131,normal_returning_login_and_normal_usage,U002510,D003232,S0001,True,False
SE020132,normal_returning_login_and_normal_usage,U002510,D003232,S0002,True,False
SE020133,normal_returning_login_and_normal_usage,U002511,D003233,S0009,True,False
SE020134,remote_control_or_device_compromise_access,U002511,D003233,S0004,True,True
SE020135,repeated_attempts_before_success,U002511,D003233,S0008,True,True
SE020136,legitimate_travel_or_device_change_login,U002511,D003233,S0007,True,False
SE020137,normal_returning_login_and_normal_usage,U002511,D003233,S0008,True,False
SE020138,legitimate_travel_or_device_change_login,U002511,D003233,S0002,True,False
SE020139,normal_returning_login_and_normal_usage,U002511,D003233,S0002,True,False
SE020140,normal_returning_login_and_normal_usage,U002511,D003233,S0010,True,False
SE020141,suspicious_downstream_misuse_after_successful_access,U002511,D003233,S0007,True,False
SE020142,social_engineering_or_malicious_approval,U002512,D003235,S0002,True,False
SE020143,normal_returning_login_and_normal_usage,U002512,D003234,S0005,True,False
SE020144,normal_returning_login_and_normal_usage,U002512,D003235,S0008,True,False
SE020145,normal_returning_login_and_normal_usage,U002512,D003234,S0004,True,False
SE020146,legitimate_travel_or_device_change_login,U002512,D003235,S0001,True,False
SE020147,social_engineering_or_malicious_approval,U002512,D003234,S0008,True,True
SE020148,repeated_attempts_before_success,U002512,D003234,S0012,True,True
SE020149,social_engineering_or_malicious_approval,U002512,D003234,S0004,True,True
SE020150,remote_control_or_device_compromise_access,U002512,D003235,S0004,True,True
SE020151,remote_control_or_device_compromise_access,U002512,D003235,S0012,True,True
SE020152,normal_returning_login_and_normal_usage,U002513,D003236,S0003,True,False
SE020153,normal_returning_login_and_normal_usage,U002513,D003237,S0004,True,False
SE020154,legitimate_first_time_or_infrequent_service_usage,U002513,D003237,S0010,True,False
SE020155,normal_returning_login_and_normal_usage,U002513,D003237,S0006,True,False
SE020156,repeated_attempts_before_success,U002513,D003236,S0007,True,True
SE020157,legitimate_first_time_or_infrequent_service_usage,U002513,D003236,S0003,True,False
SE020158,suspicious_downstream_misuse_after_successful_access,U002513,D003237,S0010,True,False
SE020159,social_engineering_or_malicious_approval,U002513,D003237,S0002,True,True
SE020160,legitimate_travel_or_device_change_login,U002514,D003238,S0002,True,False
SE020161,normal_returning_login_and_normal_usage,U002514,D003238,S0008,True,False
SE020162,normal_returning_login_and_normal_usage,U002514,D003238,S0010,True,False
SE020163,normal_returning_login_and_normal_usage,U002514,D003238,S0008,True,False
SE020164,normal_returning_login_and_normal_usage,U002514,D003238,S0001,True,False
SE020165,normal_returning_login_and_normal_usage,U002514,D003238,S0009,True,False
SE020166,normal_returning_login_and_normal_usage,U002515,D003239,S0007,True,False
SE020167,normal_returning_login_and_normal_usage,U002515,D003239,S0010,True,False
SE020168,normal_returning_login_and_normal_usage,U002515,D003239,S0006,True,False
SE020169,normal_returning_login_and_normal_usage,U002515,D003239,S0007,True,False
SE020170,normal_returning_login_and_normal_usage,U002515,D003239,S0004,True,False
SE020171,normal_returning_login_and_normal_usage,U002515,D003239,S0004,True,False
SE020172,normal_returning_login_and_normal_usage,U002515,D003239,S0011,True,False
SE020173,normal_returning_login_and_normal_usage,U002515,D003239,S0010,True,False
SE020174,normal_returning_login_and_normal_usage,U002515,D003239,S0004,True,False
SE020175,relinquished_account_access_and_operation,U002515,D003239,S0008,True,True
SE020176,legitimate_travel_or_device_change_login,U002515,D003239,S0005,True,False
SE020177,normal_returning_login_and_normal_usage,U002516,D003240,S0006,True,False
SE020178,normal_returning_login_and_normal_usage,U002516,D003240,S0004,True,False
SE020179,normal_returning_login_and_normal_usage,U002516,D003240,S0002,True,False
SE020180,repeated_attempts_before_success,U002516,D003240,S0008,False,True
SE020181,normal_returning_login_and_normal_usage,U002516,D003240,S0003,True,False
SE020182,legitimate_travel_or_device_change_login,U002516,D003240,S0011,True,False
SE020183,normal_returning_login_and_normal_usage,U002516,D003240,S0002,True,False
SE020184,normal_returning_login_and_normal_usage,U002516,D003240,S0001,True,False
SE020185,legitimate_travel_or_device_change_login,U002516,D003240,S0007,True,False
SE020186,normal_returning_login_and_normal_usage,U002516,D003240,S0001,True,False
SE020187,normal_returning_login_and_normal_usage,U002516,D003240,S0002,True,False
SE020188,remote_control_or_device_compromise_access,U002517,D003241,S0005,True,True
SE020189,normal_returning_login_and_normal_usage,U002517,D003241,S0011,True,False
SE020190,normal_returning_login_and_normal_usage,U002517,D003241,S0012,True,False
SE020191,normal_returning_login_and_normal_usage,U002517,D003241,S0011,True,False
SE020192,normal_returning_login_and_normal_usage,U002518,D003242,S0008,True,False
SE020193,remote_control_or_device_compromise_access,U002518,D003243,S0008,True,True
SE020194,remote_control_or_device_compromise_access,U002518,D003243,S0005,True,True
SE020195,normal_returning_login_and_normal_usage,U002518,D003243,S0008,True,False
SE020196,normal_returning_login_and_normal_usage,U002518,D003242,S0003,True,False
SE020197,normal_returning_login_and_normal_usage,U002518,D003243,S0010,True,False
SE020198,normal_returning_login_and_normal_usage,U002518,D003243,S0009,True,False
SE020199,legitimate_first_time_or_infrequent_service_usage,U002518,D003243,S0006,True,False
SE020200,legitimate_travel_or_device_change_login,U002518,D003242,S0007,True,False
SE020201,social_engineering_or_malicious_approval,U002518,D003242,S0001,True,False
SE020202,relinquished_account_access_and_operation,U002519,D003244,S0011,True,True
SE020203,relinquished_account_access_and_operation,U002519,D003244,S0003,True,False
SE020204,legitimate_travel_or_device_change_login,U002519,D003244,S0005,True,False
SE020205,legitimate_travel_or_device_change_login,U002519,D003244,S0001,True,False
SE020206,normal_returning_login_and_normal_usage,U002519,D003244,S0011,True,False
SE020207,legitimate_first_time_or_infrequent_service_usage,U002519,D003244,S0004,True,False
SE020208,normal_returning_login_and_normal_usage,U002520,D003246,S0001,True,False
SE020209,social_engineering_or_malicious_approval,U002520,D003246,S0006,True,False
SE020210,normal_returning_login_and_normal_usage,U002520,D003245,S0007,True,False
SE020211,normal_returning_login_and_normal_usage,U002520,D003246,S0004,True,False
SE020212,remote_control_or_device_compromise_access,U002521,D003247,S0008,True,True
SE020213,legitimate_travel_or_device_change_login,U002521,D003247,S0004,True,False
SE020214,normal_returning_login_and_normal_usage,U002521,D003247,S0008,True,False
SE020215,normal_returning_login_and_normal_usage,U002521,D003247,S0009,True,False
SE020216,repeated_attempts_before_success,U002521,D003247,S0009,True,True
SE020217,normal_returning_login_and_normal_usage,U002521,D003247,S0003,True,False
SE020218,normal_returning_login_and_normal_usage,U002521,D003247,S0002,True,False
SE020219,suspicious_downstream_misuse_after_successful_access,U002521,D003247,S0005,True,False
SE020220,normal_returning_login_and_normal_usage,U002521,D003247,S0012,True,False
SE020221,normal_returning_login_and_normal_usage,U002521,D003247,S0009,True,False
SE020222,legitimate_first_time_or_infrequent_service_usage,U002521,D003247,S0004,True,False
SE020223,normal_returning_login_and_normal_usage,U002522,D003248,S0009,True,False
SE020224,normal_returning_login_and_normal_usage,U002522,D003249,S0005,True,False
SE020225,legitimate_travel_or_device_change_login,U002522,D003249,S0008,True,False
SE020226,normal_returning_login_and_normal_usage,U002522,D003249,S0004,True,False
SE020227,normal_returning_login_and_normal_usage,U002522,D003249,S0001,True,False
SE020228,legitimate_travel_or_device_change_login,U002522,D003248,S0008,True,False
SE020229,normal_returning_login_and_normal_usage,U002522,D003248,S0009,True,False
SE020230,normal_returning_login_and_normal_usage,U002522,D003248,S0008,True,False
SE020231,normal_returning_login_and_normal_usage,U002522,D003249,S0003,True,False
SE020232,normal_returning_login_and_normal_usage,U002522,D003248,S0011,True,False
SE020233,normal_returning_login_and_normal_usage,U002522,D003249,S0001,True,False
SE020234,normal_returning_login_and_normal_usage,U002523,D003250,S0006,True,False
SE020235,normal_returning_login_and_normal_usage,U002523,D003250,S0008,True,False
SE020236,normal_returning_login_and_normal_usage,U002523,D003250,S0003,True,False
SE020237,normal_returning_login_and_normal_usage,U002523,D003250,S0005,True,False
SE020238,normal_returning_login_and_normal_usage,U002523,D003250,S0003,True,False
SE020239,normal_returning_login_and_normal_usage,U002523,D003250,S0006,True,False
SE020240,repeated_attempts_before_success,U002523,D003250,S0002,False,True
SE020241,normal_returning_login_and_normal_usage,U002523,D003250,S0004,True,False
SE020242,normal_returning_login_and_normal_usage,U002523,D003250,S0005,True,False
SE020243,normal_returning_login_and_normal_usage,U002523,D003250,S0007,True,False
SE020244,normal_returning_login_and_normal_usage,U002523,D003250,S0004,True,False
SE020245,relinquished_account_access_and_operation,U002524,D003251,S0004,True,False
SE020246,normal_returning_login_and_normal_usage,U002524,D003251,S0010,True,False
SE020247,normal_returning_login_and_normal_usage,U002524,D003251,S0011,True,False
SE020248,remote_control_or_device_compromise_access,U002524,D003251,S0008,True,True
SE020249,normal_returning_login_and_normal_usage,U002524,D003251,S0010,True,False
SE020250,normal_returning_login_and_normal_usage,U002524,D003251,S0010,True,False
SE020251,social_engineering_or_malicious_approval,U002524,D003251,S0007,True,True
SE020252,normal_returning_login_and_normal_usage,U002524,D003251,S0004,True,False
SE020253,remote_control_or_device_compromise_access,U002524,D003251,S0002,True,True
SE020254,normal_returning_login_and_normal_usage,U002524,D003251,S0006,True,False
SE020255,normal_returning_login_and_normal_usage,U002524,D003251,S0006,True,False
SE020256,normal_returning_login_and_normal_usage,U002525,D003252,S0004,True,False
SE020257,normal_returning_login_and_normal_usage,U002525,D003252,S0012,True,False
SE020258,normal_returning_login_and_normal_usage,U002525,D003252,S0001,True,False
SE020259,legitimate_travel_or_device_change_login,U002525,D003252,S0003,True,False
SE020260,remote_control_or_device_compromise_access,U002525,D003252,S0004,True,True
SE020261,normal_returning_login_and_normal_usage,U002525,D003252,S0009,True,False
SE020262,normal_returning_login_and_normal_usage,U002525,D003252,S0008,True,False
SE020263,normal_returning_login_and_normal_usage,U002525,D003252,S0008,True,False
SE020264,social_engineering_or_malicious_approval,U002525,D003252,S0002,True,False
SE020265,social_engineering_or_malicious_approval,U002525,D003252,S0001,True,True
SE020266,normal_returning_login_and_normal_usage,U002525,D003252,S0007,True,False
SE020267,normal_returning_login_and_normal_usage,U002525,D003252,S0003,True,False
SE020268,remote_control_or_device_compromise_access,U002526,D003254,S0001,True,True
SE020269,normal_returning_login_and_normal_usage,U002526,D003254,S0012,True,False
SE020270,legitimate_first_time_or_infrequent_service_usage,U002526,D003253,S0011,True,False
SE020271,legitimate_travel_or_device_change_login,U002526,D003253,S0009,True,False
SE020272,normal_returning_login_and_normal_usage,U002526,D003253,S0006,True,False
SE020273,legitimate_travel_or_device_change_login,U002527,D003255,S0001,True,False
SE020274,legitimate_first_time_or_infrequent_service_usage,U002527,D003255,S0009,True,False
SE020275,normal_returning_login_and_normal_usage,U002527,D003256,S0009,True,False
SE020276,relinquished_account_access_and_operation,U002527,D003255,S0005,True,False
SE020277,normal_returning_login_and_normal_usage,U002527,D003255,S0005,True,False
SE020278,legitimate_travel_or_device_change_login,U002528,D003257,S0009,True,False
SE020279,normal_returning_login_and_normal_usage,U002528,D003257,S0006,True,False
SE020280,normal_returning_login_and_normal_usage,U002528,D003257,S0001,True,False
SE020281,remote_control_or_device_compromise_access,U002528,D003257,S0005,True,True
SE020282,repeated_attempts_before_success,U002528,D003257,S0002,True,True
SE020283,normal_returning_login_and_normal_usage,U002529,D003258,S0004,True,False
SE020284,normal_returning_login_and_normal_usage,U002529,D003259,S0010,True,False
SE020285,normal_returning_login_and_normal_usage,U002529,D003259,S0002,True,False
SE020286,suspicious_downstream_misuse_after_successful_access,U002529,D003258,S0008,True,False
SE020287,legitimate_first_time_or_infrequent_service_usage,U002529,D003258,S0010,True,False
SE020288,legitimate_travel_or_device_change_login,U002529,D003259,S0011,True,False
SE020289,social_engineering_or_malicious_approval,U002529,D003259,S0001,True,False
SE020290,legitimate_first_time_or_infrequent_service_usage,U002529,D003259,S0004,True,False
SE020291,legitimate_first_time_or_infrequent_service_usage,U002529,D003258,S0005,True,False
SE020292,normal_returning_login_and_normal_usage,U002529,D003258,S0012,True,False
SE020293,legitimate_first_time_or_infrequent_service_usage,U002529,D003259,S0011,True,False
SE020294,normal_returning_login_and_normal_usage,U002530,D003262,S0012,True,False
SE020295,normal_returning_login_and_normal_usage,U002530,D003261,S0002,True,False
SE020296,social_engineering_or_malicious_approval,U002530,D003261,S0010,True,False
SE020297,normal_returning_login_and_normal_usage,U002530,D003262,S0008,True,False
SE020298,normal_returning_login_and_normal_usage,U002530,D003261,S0010,True,False
SE020299,normal_returning_login_and_normal_usage,U002531,D003263,S0004,True,False
SE020300,legitimate_travel_or_device_change_login,U002531,D003263,S0011,True,False
SE020301,repeated_attempts_before_success,U002531,D003263,S0003,False,True
SE020302,normal_returning_login_and_normal_usage,U002531,D003263,S0003,True,False
SE020303,normal_returning_login_and_normal_usage,U002531,D003263,S0012,True,False
SE020304,remote_control_or_device_compromise_access,U002532,D003264,S0012,True,True
SE020305,legitimate_travel_or_device_change_login,U002532,D003264,S0008,True,False
SE020306,legitimate_travel_or_device_change_login,U002532,D003264,S0002,True,False
SE020307,normal_returning_login_and_normal_usage,U002532,D003264,S0001,True,False
SE020308,normal_returning_login_and_normal_usage,U002532,D003264,S0004,True,False
SE020309,relinquished_account_access_and_operation,U002532,D003264,S0007,True,False
SE020310,normal_returning_login_and_normal_usage,U002532,D003264,S0011,True,False
SE020311,normal_returning_login_and_normal_usage,U002532,D003264,S0003,True,False
SE020312,normal_returning_login_and_normal_usage,U002532,D003264,S0006,True,False
SE020313,normal_returning_login_and_normal_usage,U002532,D003264,S0008,True,False
SE020314,normal_returning_login_and_normal_usage,U002533,D003265,S0008,True,False
SE020315,relinquished_account_access_and_operation,U002533,D003265,S0008,True,False
