session_id,target_post_login_fraud_flag,ml_score,split_name,ml_predicted_flag
SE008378,0,0.24178395,train,0
SE031931,0,0.17151013,train,0
SE027448,0,0.15642497,train,0
SE021940,1,0.9993678,train,1
SE021424,0,0.0005144174,train,0
SE033368,0,0.18218254,train,0
SE028001,0,0.10741967,train,0
SE017357,1,0.9994154,train,1
SE037673,1,0.1620747,train,0
SE007269,0,0.00030602273,train,0
SE013517,0,0.074064456,train,0
SE039408,0,0.1680805,train,0
SE013386,0,0.1106713,train,0
SE010913,0,0.1073814,train,0
SE023775,0,0.10873533,train,0
SE025093,0,0.11275285,train,0
SE013800,0,0.19035225,train,0
SE008269,0,0.20218848,train,0
SE029813,0,0.1623923,train,0
SE009571,0,0.114699855,train,0
SE002459,0,0.12929238,train,0
SE038197,0,0.110183425,train,0
SE001272,0,0.091282256,train,0
SE011534,0,0.18154097,train,0
SE013990,0,0.12852958,train,0
SE021114,0,0.3090343,train,0
SE013915,1,0.9996793,train,1
SE026464,0,0.20910057,train,0
SE008179,0,0.102598116,train,0
SE004524,0,0.13551384,train,0
SE024642,0,0.14276706,train,0
SE024048,0,0.13544701,train,0
SE018538,0,0.15496066,train,0
SE004316,0,0.078556,train,0
SE000819,0,0.0005892391,train,0
SE032966,0,0.23908344,train,0
SE031561,0,0.20065203,train,0
SE001984,0,0.12799701,train,0
SE013376,1,0.99962366,train,1
SE029541,0,0.00057447894,train,0
SE034987,0,0.00063313625,train,0
SE012918,1,0.99967873,train,1
SE029289,0,0.050191663,train,0
SE025739,0,0.26684538,train,0
SE002873,0,0.16488367,train,0
SE001294,0,0.15976393,train,0
SE031732,0,0.11511426,train,0
SE019105,0,0.05618512,train,0
SE007619,0,0.19131936,train,0
SE028039,0,0.18380967,train,0
SE025041,1,0.9995565,train,1
SE008459,0,0.00033943963,train,0
SE008153,0,0.18957627,train,0
SE027474,0,0.0007243303,train,0
SE010069,0,0.06277445,train,0
SE002981,0,0.1517677,train,0
SE006490,1,0.12587836,train,0
SE024163,0,0.15780304,train,0
SE029223,0,0.12636665,train,0
SE036949,0,0.08533686,train,0
SE020819,0,0.18039283,train,0
SE022420,1,0.9993111,train,1
SE039818,1,0.99944335,train,1
SE014529,0,0.2435802,train,0
SE025037,0,0.09486424,train,0
SE032038,0,0.17175798,train,0
SE026405,0,0.14844155,train,0
SE003672,0,0.18438324,train,0
SE031742,0,0.22721611,train,0
SE001387,0,0.08112897,train,0
SE026428,1,0.99946266,train,1
SE030029,0,0.3585504,train,0
SE019631,0,0.19682318,train,0
SE036189,0,0.13445076,train,0
SE008980,0,0.13441727,train,0
SE030398,0,0.09909659,train,0
SE009876,0,0.23223822,train,0
SE034276,0,0.17763203,train,0
SE024923,0,0.22479583,train,0
SE003727,0,0.24107075,train,0
SE018777,0,0.20419921,train,0
SE012810,0,0.20621637,train,0
SE036965,0,0.281445,train,0
SE030489,0,0.17665246,train,0
SE017322,0,0.25343195,train,0
SE024694,0,0.15367602,train,0
SE016056,0,0.16948882,train,0
SE010954,0,0.051608987,train,0
SE005161,0,0.12926623,train,0
SE015007,1,0.99947625,train,1
SE031026,0,0.22765107,train,0
SE014791,1,0.99925953,train,1
SE013454,0,0.17354584,train,0
SE007263,1,0.9995678,train,1
SE030837,0,0.12149696,train,0
SE014560,0,0.113668084,train,0
SE021355,0,0.18854442,train,0
SE038734,0,0.33975473,train,0
SE025878,0,0.0010755515,train,0
SE026064,0,0.1768588,train,0
SE033066,0,0.15702844,train,0
SE025808,0,0.1812854,train,0
SE023239,0,0.14690845,train,0
SE005179,1,0.9996203,train,1
SE032930,0,0.058637634,train,0
SE006383,0,0.1470054,train,0
SE008310,0,0.12742172,train,0
SE027378,0,0.1439318,train,0
SE003170,0,0.19933273,train,0
SE027013,0,0.044235036,train,0
SE024597,0,0.13174352,train,0
SE039641,0,0.040907912,train,0
SE016040,0,0.12198485,train,0
SE033057,0,0.00061335816,train,0
SE039120,0,0.03326911,train,0
SE029956,0,0.14187159,train,0
SE012476,0,0.17148635,train,0
SE011930,1,0.17495859,train,0
SE003995,1,0.9997603,train,1
SE011018,0,0.26506156,train,0
SE022986,0,0.16445836,train,0
SE036384,0,0.11252361,train,0
SE030273,0,0.1508005,train,0
SE029161,0,0.1640082,train,0
SE031568,0,0.09908465,train,0
SE002992,0,0.16149709,train,0
SE003599,0,0.22686599,train,0
SE013422,0,0.00022276802,train,0
SE033596,0,0.10363852,train,0
SE014200,0,0.09839495,train,0
SE009324,0,0.16676104,train,0
SE003206,0,0.122753344,train,0
SE035345,1,0.9995382,train,1
SE001585,1,0.9995809,train,1
SE021715,0,0.09129296,train,0
SE022165,0,0.10247685,train,0
SE037315,0,0.1683358,train,0
SE013644,0,0.12106716,train,0
SE025125,0,0.1522191,train,0
SE014172,0,0.00042543458,train,0
SE034006,0,0.23313211,train,0
SE037431,0,0.1063386,train,0
SE025438,0,0.0007117935,train,0
SE014913,0,0.18082029,train,0
SE023837,0,0.17273258,train,0
SE001284,0,0.13482676,train,0
SE032450,1,0.99952626,train,1
SE003728,0,0.09453618,train,0
SE029364,0,0.1187636,train,0
SE005672,1,0.99974924,train,1
SE011151,0,0.20559096,train,0
SE009327,0,0.13859282,train,0
SE009720,0,0.0006895396,train,0
SE027031,0,0.29762775,train,0
SE015908,0,0.11357947,train,0
SE025785,0,0.27568126,train,0
SE016779,1,0.9995634,train,1
SE039801,0,0.19111042,train,0
SE032639,0,0.2873647,train,0
SE018645,0,0.18820032,train,0
SE024821,0,0.121403135,train,0
SE018554,0,0.163916,train,0
SE020671,0,0.08335814,train,0
SE006729,0,0.0008230429,train,0
SE010960,1,0.17796037,train,0
SE007281,0,0.25525147,train,0
SE002549,1,0.99939823,train,1
SE030609,0,0.12848553,train,0
SE030631,1,0.9990664,train,1
SE020961,0,0.13683605,train,0
SE014077,0,0.18463029,train,0
SE027241,0,0.24592431,train,0
SE029342,0,0.19507928,train,0
SE024240,1,0.9995552,train,1
SE013993,0,0.20416588,train,0
SE011664,1,0.9996456,train,1
SE019962,0,0.12171834,train,0
SE032793,1,0.9993851,train,1
SE028129,0,0.24602944,train,0
SE034947,1,0.99895597,train,1
SE007380,0,0.13755733,train,0
SE017802,0,0.00063328113,train,0
SE009087,0,0.0007096393,train,0
SE004926,0,0.16455775,train,0
SE031572,0,0.00091179414,train,0
SE013977,0,0.16092452,train,0
SE018134,0,0.00061617413,train,0
SE015677,0,0.16555324,train,0
SE029250,0,0.15553142,train,0
SE021893,0,0.0009642811,train,0
SE006341,1,0.99939024,train,1
SE028259,1,0.99966025,train,1
SE012002,0,0.17040354,train,0
SE031977,0,0.13386859,train,0
SE009816,0,0.125105,train,0
SE036610,0,0.21789604,train,0
SE018797,0,0.15547773,train,0
SE023515,0,0.15744625,train,0
SE014575,1,0.9995658,train,1
SE006165,0,0.06295966,train,0
SE021854,1,0.9995254,train,1
SE026581,0,0.00061850116,train,0
SE003369,1,0.9996147,train,1
SE018141,0,0.15851411,train,0
SE038274,0,0.15497243,train,0
SE022696,0,0.0005787428,train,0
SE017755,0,0.177916,train,0
SE037939,1,0.99972874,train,1
SE030706,0,0.19571544,train,0
SE027224,0,0.10306528,train,0
SE021068,0,0.13407135,train,0
SE001227,1,0.9993075,train,1
SE024293,1,0.9994567,train,1
SE034447,0,0.12996085,train,0
SE034587,0,0.0005047423,train,0
SE000468,0,0.17085153,train,0
SE013685,1,0.2223726,train,0
SE033600,0,0.27100912,train,0
SE022458,0,0.06967489,train,0
SE001894,0,0.12766334,train,0
SE006482,0,0.10711644,train,0
SE017418,0,0.00028614906,train,0
SE013298,0,0.036055602,train,0
SE036008,0,0.2067199,train,0
SE011337,0,0.19686174,train,0
SE020632,0,0.13166547,train,0
SE009157,0,0.16434973,train,0
SE037112,0,0.0005729074,train,0
SE000638,1,0.99961865,train,1
SE006379,0,0.094577596,train,0
SE039609,0,0.18582101,train,0
SE024650,0,0.1510275,train,0
SE039363,0,0.098493576,train,0
SE015623,0,0.13673775,train,0
SE012816,1,0.99964976,train,1
SE012065,0,0.22184749,train,0
SE001159,0,0.14099501,train,0
SE034446,0,0.1558812,train,0
SE007424,0,0.10004441,train,0
SE031339,0,0.00046620058,train,0
SE022938,0,0.1655412,train,0
SE035652,0,0.16434602,train,0
SE024639,0,0.1454907,train,0
SE036032,1,0.9995521,train,1
SE025299,1,0.9995042,train,1
SE008222,0,0.112603165,train,0
SE038063,1,0.40704912,train,0
SE018725,0,0.117753014,train,0
SE014770,0,0.10541953,train,0
SE011974,0,0.113245144,train,0
SE038617,0,0.106444,train,0
SE032185,0,0.18486185,train,0
SE016262,0,0.15140386,train,0
SE024619,1,0.99952877,train,1
SE001900,0,0.17207265,train,0
SE003754,0,0.1721697,train,0
SE034667,0,0.14295956,train,0
SE013542,0,0.06369086,train,0
SE037705,0,0.0007412109,train,0
SE004668,0,0.00074808183,train,0
SE009694,0,0.14009733,train,0
SE006834,0,0.00052888354,train,0
SE013292,0,0.20435257,train,0
SE009442,0,0.11943934,train,0
SE037426,1,0.9995546,train,1
SE031841,0,0.12002334,train,0
SE037849,0,0.18887317,train,0
SE004615,0,0.16694991,train,0
SE018857,1,0.99955255,train,1
SE034814,0,0.15132153,train,0
SE032489,0,0.25954664,train,0
SE016282,0,0.20847028,train,0
SE026777,0,0.00042997344,train,0
SE024084,0,0.28285867,train,0
SE011773,0,0.16591364,train,0
SE012007,0,0.12339777,train,0
SE032385,1,0.9994677,train,1
SE038160,0,0.14168924,train,0
SE020371,0,0.12672259,train,0
SE024538,0,0.17690594,train,0
SE001129,0,0.05962728,train,0
SE010762,0,0.15062313,train,0
SE039347,0,0.1387717,train,0
SE010717,0,0.0005831612,train,0
SE014864,0,0.05287692,train,0
SE013104,0,0.2005928,train,0
SE037087,0,0.00062877533,train,0
SE002814,0,0.21863574,train,0
SE029166,1,0.9994246,train,1
SE017754,0,0.0006115725,train,0
SE012072,0,0.18853965,train,0
SE017907,0,0.20194407,train,0
SE005751,0,0.13140106,train,0
SE011007,0,0.1719362,train,0
SE033773,0,0.0006896263,train,0
SE012776,0,0.23005234,train,0
SE029681,1,0.9991654,train,1
SE022509,1,0.99899143,train,1
SE024987,0,0.17486927,train,0
SE031860,0,0.14450131,train,0
SE029899,0,0.22065914,train,0
SE016640,0,0.15906937,train,0
SE008175,0,0.23922245,train,0
SE014401,0,0.23073776,train,0
SE002576,0,0.00058734644,train,0
SE017016,0,0.2641261,train,0
SE025986,0,0.0011667613,train,0
SE011663,0,0.33861446,train,0
SE012768,0,0.14041442,train,0
SE002985,0,0.09661935,train,0
SE024192,1,0.9997383,train,1
SE000147,0,0.14537975,train,0
SE039760,1,0.9994746,train,1
SE037302,1,0.9995671,train,1
SE031825,0,0.14281617,train,0
SE034597,0,0.12680832,train,0
SE004694,0,0.13495694,train,0
SE018108,0,0.12793408,train,0
SE018232,0,0.18392901,train,0
SE038946,0,0.13953497,train,0
SE004751,0,0.0006856227,train,0
SE027336,0,0.15566435,train,0
SE006522,0,0.08369415,train,0
SE029142,0,0.10546104,train,0
SE013693,0,0.16207531,train,0
SE033883,0,0.13334681,train,0
SE038773,0,0.123175435,train,0
SE012891,0,0.14087893,train,0
SE023151,0,0.0005660556,train,0
SE028645,0,0.0848106,train,0
SE021096,0,0.19434856,train,0
SE027326,0,0.064786404,train,0
SE038736,0,0.064235695,train,0
SE021552,1,0.99951994,train,1
SE022739,0,0.20358403,train,0
SE015454,0,0.0914832,train,0
SE007462,0,0.042517416,train,0
SE002622,1,0.999129,train,1
SE030678,0,0.19396962,train,0
SE031271,0,0.14348084,train,0
SE016003,1,0.1633268,train,0
SE000054,0,0.1548418,train,0
SE015492,1,0.99953663,train,1
SE028824,0,0.12684675,train,0
SE024726,0,0.18691005,train,0
SE036945,0,0.14775461,train,0
SE023563,0,0.18699662,train,0
SE035252,0,0.1446551,train,0
SE039389,1,0.99859875,train,1
SE003678,0,0.0006907047,train,0
SE022770,0,0.13343647,train,0
SE014184,0,0.00076445844,train,0
SE023971,0,0.18684942,train,0
SE039949,0,0.058561273,train,0
SE024506,0,0.19682568,train,0
SE017904,0,0.12738812,train,0
SE020021,1,0.24870884,train,0
SE006237,0,0.18469137,train,0
SE028200,0,0.2533302,train,0
SE032377,1,0.99896324,train,1
SE019086,0,0.22924274,train,0
SE004368,0,0.14285193,train,0
SE005154,0,0.108898126,train,0
SE023095,1,0.9996989,train,1
SE010625,1,0.99955565,train,1
SE017956,0,0.06309166,train,0
SE038611,0,0.11489104,train,0
SE027814,0,0.021178573,train,0
SE010430,0,0.17353693,train,0
SE030773,0,0.078721195,train,0
SE000013,0,0.21588404,train,0
SE038591,0,0.19723338,train,0
SE013744,0,0.10095009,train,0
SE023678,0,0.17722446,train,0
SE039655,1,0.9994838,train,1
SE017529,1,0.9991359,train,1
SE015347,0,0.1078496,train,0
SE016010,1,0.99961865,train,1
SE005614,1,0.9996037,train,1
SE021248,0,0.0010594547,train,0
SE028051,0,0.24182451,train,0
SE035235,0,0.18063197,train,0
SE016469,0,0.18618116,train,0
SE027701,0,0.15055302,train,0
SE031260,0,0.22810051,train,0
SE001080,0,0.18526182,train,0
SE023497,0,0.15460685,train,0
SE035723,0,0.058405656,train,0
SE006519,0,0.09891925,train,0
SE021071,0,0.13335283,train,0
SE011455,0,0.0006317854,train,0
SE020988,0,0.15134382,train,0
SE008053,0,0.054414906,train,0
SE032022,0,0.17185318,train,0
SE033764,0,0.12105313,train,0
SE003657,0,0.14561298,train,0
SE008969,0,0.23653208,train,0
SE036420,1,0.99942195,train,1
SE019944,0,0.17106168,train,0
SE024117,0,0.29104385,train,0
SE038555,0,0.15920876,train,0
SE009801,0,0.1413151,train,0
SE010551,0,0.21971367,train,0
SE034315,1,0.99953854,train,1
SE023953,0,0.00078263663,train,0
SE007159,0,0.070457034,train,0
SE023797,1,0.99940705,train,1
SE019958,0,0.0011815858,train,0
SE038033,0,0.2962525,train,0
SE020602,0,0.10811881,train,0
SE023027,0,0.121021494,train,0
SE007957,0,0.06987115,train,0
SE008010,0,0.00064558187,train,0
SE037905,1,0.9994825,train,1
SE035932,0,0.17605492,train,0
SE009289,0,0.20086016,train,0
SE011396,0,0.11116678,train,0
SE021777,0,0.1671172,train,0
SE028402,0,0.17123471,train,0
SE028847,1,0.9994592,train,1
SE019970,0,0.14323029,train,0
SE006844,0,0.10340621,train,0
SE021240,1,0.99963546,train,1
SE037842,0,0.2069669,train,0
SE018737,0,0.16138351,train,0
SE020512,0,0.13822864,train,0
SE029735,0,0.097725324,train,0
SE015401,0,0.13472198,train,0
SE001208,0,0.14838412,train,0
SE028747,0,0.16546117,train,0
SE036627,0,0.20943305,train,0
SE015842,0,0.15938562,train,0
SE036289,0,0.23643148,train,0
SE010134,0,0.19326074,train,0
SE033502,0,0.18774863,train,0
SE020036,0,0.1575174,train,0
SE020968,0,0.1680689,train,0
SE021339,0,0.14679395,train,0
SE020731,1,0.9994393,train,1
SE018335,0,0.15518637,train,0
SE000663,0,0.00060450396,train,0
SE015510,0,0.00056081073,train,0
SE029279,0,0.20233975,train,0
SE018652,0,0.12637907,train,0
SE030924,0,0.0010145617,train,0
SE005875,0,0.075524524,train,0
SE036167,1,0.9996278,train,1
SE019082,1,0.18023293,train,0
SE014973,0,0.19391103,train,0
SE024431,0,0.15442042,train,0
SE009035,0,0.09497349,train,0
SE023841,0,0.2140328,train,0
SE025417,0,0.1278934,train,0
SE005950,1,0.9995666,train,1
SE026363,0,0.10332128,train,0
SE018447,0,0.13797027,train,0
SE036843,0,0.052423168,train,0
SE024082,1,0.99945563,train,1
SE001241,0,0.0003292616,train,0
SE025857,0,0.11693385,train,0
SE033759,0,0.28967997,train,0
SE020125,0,0.00080739084,train,0
SE011674,1,0.9995383,train,1
SE009420,0,0.16090842,train,0
SE023274,0,0.12534595,train,0
SE012702,0,0.11457569,train,0
SE026043,0,0.14783137,train,0
SE012133,0,0.000678142,train,0
SE016754,0,0.09329376,train,0
SE015776,1,0.99919397,train,1
SE035006,0,0.17117003,train,0
SE000772,1,0.9992447,train,1
SE002396,1,0.16953713,train,0
SE029021,1,0.9996068,train,1
SE011511,1,0.9996848,train,1
SE005949,1,0.9996383,train,1
SE001592,0,0.1703979,train,0
SE027058,0,0.00031872344,train,0
SE004636,1,0.9996191,train,1
SE015879,0,0.25104016,train,0
SE004202,1,0.99960285,train,1
SE020650,0,0.00094676943,train,0
SE027983,1,0.99913317,train,1
SE034352,0,0.1252302,train,0
SE035049,1,0.99871826,train,1
SE007314,0,0.14815527,train,0
SE023326,0,0.122315,train,0
SE039082,0,0.19972886,train,0
SE039434,0,0.15733887,train,0
SE039152,0,0.11541175,train,0
SE005476,0,0.12722509,train,0
SE029822,0,0.17832406,train,0
SE027667,0,0.07204863,train,0
SE024173,1,0.999549,train,1
SE024453,0,0.00051812315,train,0
SE015746,0,0.1997946,train,0
SE024571,0,0.20273994,train,0
SE012579,0,0.11039323,train,0
SE024343,0,0.0003961743,train,0
SE011365,0,0.11513443,train,0
SE033509,0,0.26459894,train,0
SE017538,1,0.9994382,train,1
SE001198,1,0.9994361,train,1
SE028263,0,0.17162725,train,0
SE002060,1,0.9995745,train,1
SE002072,0,0.038963094,train,0
SE025969,0,0.12167786,train,0
SE032943,0,0.20823349,train,0
SE037275,1,0.99925274,train,1
SE000694,1,0.9996437,train,1
SE012799,0,0.17906488,train,0
SE032316,0,0.20094383,train,0
SE035873,0,0.17867988,train,0
SE002675,0,0.11705548,train,0
SE028841,0,0.0004486298,train,0
SE010269,0,0.00049294415,train,0
SE021452,0,0.21013494,train,0
SE019880,1,0.99965966,train,1
SE004822,0,0.16672921,train,0
SE025772,0,0.1616992,train,0
SE008896,0,0.0012759713,train,0
SE021963,1,0.24169189,train,0
SE019620,0,0.25678346,train,0
SE030803,1,0.9991171,train,1
SE039331,0,0.0008473739,train,0
SE001556,0,0.06967396,train,0
SE000813,0,0.00036740178,train,0
SE031728,0,0.16379122,train,0
SE039649,0,0.16503206,train,0
SE024786,0,0.00064644753,train,0
SE037955,0,0.15997338,train,0
SE036861,1,0.9987539,train,1
SE023242,1,0.9995628,train,1
SE014517,1,0.9994885,train,1
SE011039,1,0.9997067,train,1
SE004665,0,0.35926488,train,0
SE006996,0,0.35425726,train,0
SE009830,0,0.021163456,train,0
SE004632,1,0.99937695,train,1
SE012022,0,0.12773816,train,0
SE010137,0,0.26378408,train,0
SE022452,0,0.14776759,train,0
SE005884,0,0.1757462,train,0
SE001880,0,0.000494977,train,0
SE001572,0,0.0005611548,train,0
SE002651,0,0.042834137,train,0
SE038065,1,0.9996092,train,1
SE016776,0,0.16346839,train,0
SE031286,0,0.0012069955,train,0
SE002464,0,0.07711471,train,0
SE005033,0,0.054046515,train,0
SE015355,0,0.16898584,train,0
SE019420,0,0.15884863,train,0
SE019258,0,0.18392165,train,0
SE009146,0,0.14348084,train,0
SE009703,0,0.23096925,train,0
SE030361,0,0.123119004,train,0
SE010933,1,0.9995478,train,1
SE002384,0,0.120532915,train,0
SE033322,0,0.07256551,train,0
SE031314,0,0.12275285,train,0
SE003565,0,0.19896708,train,0
SE029260,0,0.12279739,train,0
SE001033,0,0.09758028,train,0
SE007806,0,0.14117108,train,0
SE013774,0,0.16680442,train,0
SE017460,0,0.1701934,train,0
SE026549,0,0.12792207,train,0
SE019197,1,0.9994634,train,1
SE003346,0,0.0875375,train,0
SE029136,0,0.00089386624,train,0
SE032948,0,0.11487057,train,0
SE034533,0,0.15543367,train,0
SE015345,1,0.21561281,train,0
SE035209,0,0.15381943,train,0
SE030544,0,0.13197726,train,0
SE033928,0,0.30204692,train,0
SE028184,0,0.0012114247,train,0
SE011888,0,0.0004476667,train,0
SE021784,0,0.16203937,train,0
SE029915,0,0.06711575,train,0
SE001636,1,0.9996816,train,1
SE021728,0,0.21428263,train,0
SE032207,0,0.08083196,train,0
SE011694,0,0.09498231,train,0
SE004601,0,0.2358504,train,0
SE037347,0,0.00065718,train,0
SE035407,0,0.0791989,train,0
SE019340,0,0.24816787,train,0
SE039322,1,0.99945575,train,1
SE032148,0,0.22363476,train,0
SE004490,0,0.15479326,train,0
SE022707,0,0.09083341,train,0
SE039837,0,0.1469887,train,0
SE018051,0,0.09652363,train,0
SE028639,0,0.21419269,train,0
SE028975,0,0.073677376,train,0
SE006590,0,0.21173519,train,0
SE036061,1,0.31534016,train,0
SE014418,0,0.07877256,train,0
SE007014,0,0.16488364,train,0
SE006278,0,0.21733288,train,0
SE006302,1,0.3313855,train,0
SE016228,1,0.9996604,train,1
SE003691,0,0.12462043,train,0
SE006937,0,0.0900926,train,0
SE021566,1,0.9996729,train,1
SE013267,0,0.09890315,train,0
SE016001,0,0.11675334,train,0
SE019596,1,0.99966943,train,1
SE034075,0,0.17243929,train,0
SE012308,0,0.16520916,train,0
SE001749,0,0.0004909919,train,0
SE036226,0,0.18582124,train,0
SE027157,0,0.16905159,train,0
SE020946,0,0.25000918,train,0
SE029160,0,0.10121723,train,0
SE022223,0,0.21669841,train,0
SE036445,0,0.16558087,train,0
SE037820,0,0.05726435,train,0
SE018772,0,0.15438935,train,0
SE015768,0,0.116268985,train,0
SE016696,0,0.17288716,train,0
SE019870,0,0.16015963,train,0
SE010788,0,0.112178884,train,0
SE013805,0,0.0008266777,train,0
SE014019,0,0.20755899,train,0
SE023440,0,0.11494278,train,0
SE014122,1,0.99971527,train,1
SE007193,0,0.078965865,train,0
SE037782,0,0.15329377,train,0
SE024402,0,0.15836918,train,0
SE013526,0,0.1794093,train,0
SE004504,0,0.15272707,train,0
SE037684,0,0.13052054,train,0
SE031166,0,0.15814109,train,0
SE017379,0,0.010798245,train,0
SE022061,0,0.2615674,train,0
SE010498,0,0.17135674,train,0
SE033869,1,0.999212,train,1
SE022293,0,0.00076414604,train,0
SE022456,0,0.24243091,train,0
SE035123,0,0.15468058,train,0
SE032197,0,0.20659097,train,0
SE032426,0,0.17810355,train,0
SE004834,1,0.9992569,train,1
SE033959,0,0.17561735,train,0
SE005513,0,0.14321652,train,0
SE021870,1,0.9994916,train,1
SE026946,0,0.0006202813,train,0
SE014749,0,0.15436588,train,0
SE028554,0,0.117463395,train,0
SE025224,0,0.11248137,train,0
SE009229,0,0.03669126,train,0
SE028917,0,0.00083744177,train,0
SE030641,0,0.19784369,train,0
SE026442,0,0.24485457,train,0
SE009189,1,0.9995235,train,1
SE001391,0,0.33787337,train,0
SE023483,0,0.1350394,train,0
SE006871,0,0.16434973,train,0
SE004464,0,0.10850631,train,0
SE011724,0,0.14357083,train,0
SE013522,0,0.21047911,train,0
SE018581,0,0.03855058,train,0
SE020780,0,0.00042150338,train,0
SE003863,0,0.10155956,train,0
SE030328,0,0.1183918,train,0
SE025345,0,0.0004024584,train,0
SE000222,0,0.00029277152,train,0
SE034673,0,0.23234978,train,0
SE029478,0,0.19993979,train,0
SE023419,0,0.1520059,train,0
SE006648,0,0.15132508,train,0
SE038517,0,0.1543891,train,0
SE009421,0,0.24588458,train,0
SE030636,0,0.11179285,train,0
SE032084,1,0.99961025,train,1
SE007794,0,0.15786187,train,0
SE009173,1,0.99973613,train,1
SE038359,0,0.12468074,train,0
SE039743,0,0.124536484,train,0
SE037341,0,0.11549466,train,0
SE032319,0,0.16369551,train,0
SE005282,0,0.17279802,train,0
SE005232,0,0.16690649,train,0
SE016981,0,0.16650319,train,0
SE026895,0,0.15641797,train,0
SE022594,0,0.112657815,train,0
SE031686,1,0.99945647,train,1
SE028695,0,0.00052825705,train,0
SE002189,0,0.11127534,train,0
SE026465,0,0.11250847,train,0
SE005619,0,0.13763909,train,0
SE037035,0,0.17248243,train,0
SE027638,0,0.15910786,train,0
SE037926,0,0.11577671,train,0
SE027037,0,0.10592781,train,0
SE026505,1,0.9993537,train,1
SE019344,0,0.14945357,train,0
SE013493,0,0.24644937,train,0
SE013258,0,0.19970419,train,0
SE001643,0,0.2038516,train,0
SE009979,0,0.30236763,train,0
SE020188,1,0.9995944,train,1
SE027576,0,0.00027651174,train,0
SE010467,0,0.25648504,train,0
SE035818,0,0.0009890109,train,0
SE022092,0,0.0005264515,train,0
SE037448,0,0.21173099,train,0
SE036148,0,0.2204976,train,0
SE026519,0,0.15394393,train,0
SE024511,0,0.17898618,train,0
SE021518,0,0.17539185,train,0
SE036311,0,0.00067699485,train,0
SE000093,0,0.30830744,train,0
SE018762,0,0.102741286,train,0
SE036346,0,0.14870381,train,0
SE001350,0,0.17178692,train,0
SE000340,0,0.04306494,train,0
SE031536,0,0.17492107,train,0
SE017708,0,0.19657615,train,0
SE013563,1,0.99929285,train,1
SE004772,1,0.999689,train,1
SE019752,0,0.0009208074,train,0
SE019806,0,0.00064747134,train,0
SE019059,0,0.102449186,train,0
SE014673,0,0.22203584,train,0
SE030519,0,0.25954908,train,0
SE021605,0,0.11904691,train,0
SE033782,0,0.1664722,train,0
SE006057,1,0.999666,train,1
SE020250,0,0.08347064,train,0
SE035947,1,0.99956304,train,1
SE034002,0,0.16323209,train,0
SE019179,0,0.10959944,train,0
SE023304,0,0.19164647,train,0
SE011605,1,0.9995765,train,1
SE007085,0,0.101783566,train,0
SE030195,0,0.17385747,train,0
SE034624,0,0.00043354862,train,0
SE001141,0,0.1517004,train,0
SE013902,0,0.0007745369,train,0
SE008054,0,0.1413037,train,0
SE025149,1,0.14543858,train,0
SE021734,0,0.15499517,train,0
SE016856,0,0.11536406,train,0
SE036592,0,0.0017795347,train,0
SE021579,0,0.13652411,train,0
SE016669,0,0.00057342666,train,0
SE027620,0,0.20279066,train,0
SE029912,0,0.16462325,train,0
SE005236,0,0.17591761,train,0
SE010145,0,0.07593179,train,0
SE014872,0,0.11526261,train,0
SE000030,0,0.12818025,train,0
SE023923,0,0.18328704,train,0
SE004871,0,0.07328921,train,0
SE005936,0,0.16273981,train,0
SE035177,0,0.1776272,train,0
SE011326,0,0.15862529,train,0
SE003858,0,0.13188422,train,0
SE018706,0,0.000771262,train,0
SE009437,0,0.08350828,train,0
SE017595,0,0.11186051,train,0
SE003225,0,0.12378308,train,0
SE031891,0,0.13734147,train,0
SE020057,0,0.12100084,train,0
SE004230,0,0.08760652,train,0
SE010753,0,0.04884986,train,0
SE008550,0,0.16583349,train,0
SE035453,0,0.126207,train,0
SE004017,0,0.16614702,train,0
SE023907,0,0.05593667,train,0
SE038645,0,0.11712444,train,0
SE001958,0,0.1332108,train,0
SE001840,0,0.15552591,train,0
SE021536,1,0.99958295,train,1
SE014996,0,0.12914848,train,0
SE024187,0,0.1455527,train,0
SE033014,0,0.19738157,train,0
SE013710,0,0.21130882,train,0
SE035360,0,0.17693955,train,0
SE027760,0,0.11298138,train,0
SE027285,0,0.12204856,train,0
SE036518,0,0.10638971,train,0
SE010720,0,0.059573144,train,0
SE017657,0,0.058712263,train,0
SE022494,0,0.14872894,train,0
SE011188,0,0.12402279,train,0
SE033089,0,0.16374764,train,0
SE008668,0,0.13843158,train,0
SE026163,0,0.13886553,train,0
SE010572,0,0.12659386,train,0
SE019429,0,0.000614161,train,0
SE001649,0,0.14206384,train,0
SE013414,1,0.99930274,train,1
SE010765,0,0.16931635,train,0
SE018272,0,0.00067109393,train,0
SE028825,0,0.12350111,train,0
SE010599,0,0.075343095,train,0
SE021688,0,0.0003508066,train,0
SE030148,0,0.099313416,train,0
SE014884,1,0.99960846,train,1
SE028268,0,0.045024112,train,0
SE004616,0,0.1469887,train,0
SE036967,0,0.10685529,train,0
SE037847,0,0.11057567,train,0
SE016149,0,0.27569598,train,0
SE001845,0,0.052033555,train,0
SE001613,0,0.17641139,train,0
SE021764,0,0.1384656,train,0
SE029249,0,0.15640534,train,0
SE033952,0,0.095309064,train,0
SE005082,0,0.18443736,train,0
SE026194,0,0.23012878,train,0
SE033927,0,0.18873984,train,0
